Gene	R_GR_in_01d_1	R_GR_in_01d_2	R_GR_in_02d_1	R_GR_in_02d_2	R_GR_in_04d_1	R_GR_in_04d_2	R_GR_in_07d_1	R_GR_in_07d_2	R_GR_in_10d_1	R_GR_in_10d_3	R_GR_in_15d_1	R_GR_in_15d_2	R_GR_in_20d_1	R_GR_in_20d_3	R_GR_in_25d_1	R_GR_in_25d_2	R_GR_un_01d_2	R_GR_un_01d_3	R_GR_un_02d_1	R_GR_un_02d_2	R_GR_un_04d_2	R_GR_un_04d_3	R_GR_un_07d_1	R_GR_un_07d_3	R_GR_un_10d_1	R_GR_un_10d_3	R_GR_un_15d_1	R_GR_un_15d_3	R_GR_un_20d_1	R_GR_un_20d_3	R_GR_un_25d_1	R_GR_un_25d_2
GlmaCp063	773.126808209364	667.120996220804	176.890552694532	196.4380168398	817.33399770006	499.888308334378	1259.0629879034	834.143926748489	6852.85868588493	6169.90698572574	714.83962680808	821.843240292368	538.029524813305	540.29857017498	394.770096431932	490.975319669777	618.953475569768	904.898263918422	303.585832661142	282.053953722797	1071.73474883664	1089.78364834217	337.997888898432	624.103772693478	503.679682286915	515.020337381205	275.70398850093	252.035399654696	251.783388242552	965.673446275806	255.698162524593	256.444037698155
GlmaCp073	74.0809610438554	79.301158540363	35.8436119933657	43.1885001562681	114.95173611064	80.3635155087964	253.39632460949	192.354501140908	118.428462941184	120.475956929418	80.017028623904	94.2739387682938	26.4515275757175	28.819514959483	61.6828275674893	84.0824086741391	65.58130406269	102.539385519738	40.0870181613747	41.1934468495494	190.308039513048	230.35324994669	110.818979966699	205.576279631677	60.8445056202594	84.5433860728862	109.174754570624	88.5393819146239	41.8090497081728	119.880221803917	51.938689262808	73.1438320582366
GlmaCp074	8.45219018621169	0.991264481754538	0.931002908918589	1.85756989919433	3.62052712159495	4.54031161066646	14.9574219387546	10.9395924819474	56.188686796912	28.6237202633724	6.2513303612425	4.07163190693628	2.18156928459526	5.38682522607159	6.00157241197194	8.57310833540242	3.35086955064839	4.25278557455133	1.95546430055486	1.45388635939586	5.46338869415449	12.0264748968152	8.77316924736366	16.1326676841002	4.83532494995439	4.90106585929775	2.01243787226956	7.04290537957236	3.25181497730233	0	6.65880631574461	3.52500395461381
I638_mgp001	12.9268791083238	9.91264481754538	10.2410319981045	7.4302795967773	19.0077673883735	12.2588413487995	14.9574219387546	7.2930616546316	74.7741755066599	22.6426443874438	8.43929598767738	7.51685890511312	7.90818865665781	15.0831106330004	24.3397103374417	30.6653490458625	9.09521735175992	16.0660788371939	7.82185720221945	6.30017422404873	12.2926245618476	14.8018152576187	12.4671352462536	9.21866724805728	11.6853686290564	11.4358203383614	19.1181597865608	13.5827460891753	17.1881648800266	2.55064301710461	26.1913048419288	1.32187648298018
I638_mgp014	0.497187658012453	6.93885137228177	0	1.85756989919433	7.2410542431899	1.81612464426659	0	0	15.1277233683994	15.3799093952449	5.001064288994	0.939607363139141	0.272696160574407	4.30946018085727	2.00052413732398	4.61628910367823	0.957391300185255	4.25278557455133	1.95546430055486	0.969257572930575	10.0162126059499	0	0	2.30466681201432	2.01471872914766	0	3.01865680840434	0	0	0	0	0
I638_mgp026	0.497187658012453	0.495632240877269	0	0	1.81026356079748	1.81612464426659	0	0	0	0	0.312566518062125	1.25280981751885	3.8177462480417	0	5.00131034330995	0.989204807931048	0.957391300185255	0.472531730505703	0.977732150277432	1.45388635939586	0	0	0	0	1.61177498331813	3.67579939447331	0.503109468067391	0.503064669969454	0	0	0	3.96562944894054
I638_mgp038	14.9156297403736	9.91264481754538	4.18951309013365	7.89467207157588	10.8615813647849	5.44837393279976	6.59886262003881	7.2930616546316	102.868518905116	111.077123410102	11.5649611682986	12.8413006295683	11.7259349046995	13.7364043264825	17.6712965463618	14.5083371829887	11.9673912523157	17.9562057592167	9.2884554276356	8.23868936990988	16.845448473643	10.6388047164134	8.77316924736366	4.60933362402864	12.894199866545	11.4358203383614	4.02487574453912	0	0	20.4051441368369	0	11.0156373581682
I638_mgp046	6.46343955416188	8.42574809491357	10.2410319981045	6.50149464718014	14.0295425961804	16.7991529594659	23.3159812574705	0	77.7997201803397	82.026183441306	16.5660254572926	11.5884908120494	18.2706427584853	12.6590392812682	35.0091724031696	42.2060718050581	5.74434780111153	12.758356723654	11.2439197281905	3.39240150525701	17.7560132560021	25.9031767008326	11.0818979966699	12.4452007848773	10.8794811373974	9.39370956365402	15.0932840420217	16.601134108992	13.4718049059668	0	1.33176126314892	5.28750593192072
I638_mgp052	2095.14879086448	1359.51923672635	999.897124178565	916.246352777601	2611.75775234056	1617.71302688046	970.912653495044	1225.69017433152	12614.3601859068	11052.1737793051	2215.15891350628	2268.52537707226	1717.71311545819	1906.12810624543	1486.38943403172	1738.03284753485	1322.63608120593	2313.51535255592	1646.50094106719	1111.73843615137	3538.45474424739	3085.71592448669	1128.50661266088	1216.40314338116	2067.90730359716	2214.4649240927	744.098903271671	706.302796637113	354.447832525954	1126.87408495682	478.990134312563	512.006824407656
I638_mgp053	230.695073317778	128.368750387213	114.978859251446	104.488306829681	339.876983539726	183.882620231992	164.531641326301	147.68449850629	1187.31017408552	893.316404040473	216.921163535115	235.528245693545	199.340893379892	217.358397871989	153.373517194838	156.95382952506	138.821738526862	254.694602742574	175.991787049938	152.1734389501	409.298869670407	376.983732342475	148.22038570546	151.186142868139	221.619060206243	240.560649260531	82.509952763052	81.4964765350515	69.6817495136214	4.08102882736738	72.8029490521411	64.3313221717021
I638_mgp059	55.1878300393822	46.093798401586	40.4986265379586	33.4362581854979	59.7386975063167	47.6732719119979	47.0718866896102	38.2885736868159	224.32252651998	175.160079223622	35.6325830590823	46.3539632481976	58.6296745234975	72.4527992906629	95.024896522889	100.239420537013	51.2204345599112	59.5389980437186	59.1527950917846	41.1934468495494	128.84491670381	103.15015007653	49.8685409850145	46.0933362402864	70.5151555201681	92.7118291717158	54.8389320193456	27.1654921783505	57.603579597927	0	22.196021052482	42.7406729496925
I638_mgp075	20.3846939785106	14.8689672263181	11.6375363614824	9.75224197077021	25.3436898511647	21.793495731199	26.3954504801552	37.3769409799869	277.053447975543	116.203759875183	55.011707178934	47.2935706113367	64.9016862167089	70.0287279389306	85.0222758362691	89.3581676497714	11.4886956022231	27.8793720998365	9.77732150277432	9.20794694284046	35.0567441208247	37.4670948708472	17.5463384947273	17.054534408906	45.9355870245667	52.6864579874508	37.7332101050543	35.7175915678312	21.8336148476014	46.9318315147249	21.3081802103828	26.8781551539303
NM_001248017.2	74.5781487018679	146.211511058794	157.804993061701	226.623527701708	297.788355751185	252.441325553055	246.357537814782	214.233686104803	420.982930309172	335.367468757423	465.411545394504	430.340172317726	22.6337813276758	22.8940072108042	135.035379269369	131.234504518852	388.222172225121	613.346186196403	228.789323164919	204.997976674817	414.762258364562	335.816183657223	480.677325605556	389.48869123042	501.262019811938	452.940169830101	85.5286095714564	89.0424465845933	264.326103155004	117.329578786812	67.4759039995454	124.256389400137
NM_001248034.2	319.194476443995	314.726472957066	418.020306104446	439.779673634257	691.973246114835	563.452670883708	512.511663489681	482.709518265929	14.2632820330623	30.7598187904897	0	0	0	0	0	0	369.553041871508	302.42030752365	529.930825450368	529.699263606559	496.713088776879	500.486378398231	503.764613098619	605.666438197363	61.6503931119184	73.1075657345248	476.947775727886	548.843554936674	211.832518521409	0	582.867512838179	609.825684148189
NM_001248043.2	0.497187658012453	0	6.98252181688942	7.4302795967773	5.43079068239243	9.98868554346622	51.911052610972	57.8886768836383	0	2.13609852711734	14.3780598308578	13.4677055383277	0	0	4.66788965375595	10.8812528872415	1.91478260037051	0	2.44433037569358	4.36165907818758	6.82923586769312	0	31.8604567404259	32.7262687306033	16.1177498331813	17.5621526624836	17.1057219142913	18.1103281189003	97.5544493190699	27.5469445847298	90.1158454730771	60.3656927227615
NM_001248075.2	69.1090844637309	67.4059847593086	53.9981687172782	53.4051346018369	29.8693487531583	40.8628044959982	30.7946922268478	30.5396956787698	92.4952228810706	94.8427746040101	19.6916906379139	25.0561963503771	23.7245659699734	24.7793960399293	6.66841379107993	17.4759516067819	56.4860867109301	67.0995057318099	39.598152086236	36.8317877713618	37.7884384679019	71.2337359272898	30.4752194908422	30.8825352809919	25.7883997330901	26.1390179162547	24.6523639353021	26.6624275083811	8.82635493839204	0.510128603420922	17.312896420936	20.2687727390294
NM_001248082.1	163.077551828084	161.57611052599	156.408488698323	129.565500468804	172.880170056159	93.5304191797291	99.4228634752514	110.307557526303	52.2987007878951	135.42864661924	120.025542935856	102.730405036546	71.4463940704947	53.0602284768051	85.0222758362691	80.4553243783919	166.107390582142	169.638891251548	152.526215443279	154.111954095961	166.633355171712	64.295385025281	123.747860962814	138.740942083262	49.5620807370325	65.3475447906367	152.442168824419	161.986823730164	85.9408244001331	12.7532150855231	155.816067788424	150.69391905974
NM_001248089.3	47.7300151691954	47.5806951242178	50.7396585360631	42.2597152066709	42.5411936787407	51.305521200531	33.8741614495326	23.2466340241382	0	0	1.87539910837275	1.87921472627828	0	0	0.666841379107993	4.94602403965524	81.8569561658393	58.1214028522015	29.3319645083229	29.0777271879172	32.3250497737474	35.6168679636449	42.4806089872346	45.1714695154807	7.65593117076111	2.0421107747074	13.5839556378195	29.6808155281978	35.7699647503256	0	87.8962433678289	53.7563103078606
NM_001248106.1	1.98875063204981	0.991264481754538	0.931002908918589	1.39317742439574	0	0.908062322133293	21.9962087334627	38.7443900402303	223.890305852311	270.857293238479	338.822105579344	311.010037199055	305.147003682762	312.166521850848	452.118455035219	457.672091136098	0.957391300185255	0.945063461011407	0.488866075138716	1.45388635939586	0	0	1.84698299944498	1.38280008720859	0	0	2.01243787226956	0	0	0	0	3.52500395461381
NM_001248108.2	13.4240667663362	33.207360138777	115.909862160364	98.9155971320978	123.550488024428	85.8118894415962	146.054825990192	107.572659405816	164.243853714051	82.4534031467295	79.0793290697176	62.9536933303224	0	0.269341261303579	11.6697241343899	13.1893974390806	67.4960866630605	72.2973547673726	67.9523844442815	71.2404316103972	78.3085712828811	53.6565803088676	92.3491499722491	83.4289385949184	79.7828616742474	33.4906167052013	100.118784145411	104.134386683677	85.0117344066181	37.7495166531483	226.399414735317	202.687727390294
NM_001248110.2	174.512867962371	133.325072795985	90.3072821651031	92.8784949597163	91.4183098202725	119.410195360528	33.8741614495326	56.0654114699804	59.6464521382605	67.5007134569081	75.9536638890964	67.9649326003978	69.2648247858994	56.8310061350553	64.3501930839213	76.4985051466678	104.834347370285	102.066853789232	91.4179560509398	104.195189090037	147.056212350992	165.132751467808	128.827064211287	110.624006976687	255.466334855923	253.221736063717	84.0192811672542	78.4780885152348	108.703529241249	205.071698575211	47.0555646312619	48.4688043759399
NM_001248118.2	105.900971156652	91.1963323214175	58.6531832618711	54.7983120262326	51.1399455925287	56.7538951333308	18.9167395107779	2.73489812048685	0	0	2.81309866255913	3.75842945255656	5.18122705091374	7.8108965778038	11.0028827552819	9.56231314333347	90.9521735175992	63.3192518877643	89.462491750385	58.6400831622998	48.2599334650314	11.101361443214	47.5598122357083	56.6948035755523	62.859224349407	28.5895508459035	70.4353255294347	98.600675314013	47.84813466602	196.399512317055	130.068683367545	92.5313538086126
NM_001248127.1	310.742286257783	319.187163124961	252.767289771397	268.883242908379	303.219146433577	311.465376491719	296.508893727077	406.588187245711	370.845332859619	278.547247936102	272.870570268235	284.0746261224	96.8071370039146	135.4786544357	192.383737872656	161.570118628738	291.046955256318	288.716887338985	298.208305834617	320.82425664002	315.055414696242	310.375563683191	239.646044177986	257.661749583201	377.155346096442	477.445499126589	320.480731158928	329.004294160023	150.512578949422	327.502563396232	210.862199998579	167.878313338483
NM_001248151.2	603.088629169105	607.149495074655	398.003743562697	365.012485191685	382.870743108666	350.966087504518	286.390637709684	259.815321446251	608.998920744993	524.198578554596	272.245437232111	289.399067846855	210.794132124017	209.008818771578	198.385310284628	227.517105824141	550.021301956429	523.092625669814	468.33369998289	465.243635006676	449.819002485387	493.548027496222	318.142821654398	363.67642293586	190.189448031539	154.791996722821	480.469542004358	455.776590992325	226.233413420891	332.603849430441	249.483276629898	289.050324278333
NM_001248155.2	3.48031360608717	8.42574809491357	9.31002908918589	7.4302795967773	3.16796123139558	12.7128725098661	0	0.455816353414475	0	0	11.5649611682986	13.7809079927074	20.7249082036549	32.5902926177331	15.3373517194838	20.113831094598	5.2656521510189	7.56050768809126	0.977732150277432	4.36165907818758	1.36584717353862	0	2.77047449916747	0	0	2.0421107747074	2.51554734033695	3.01838801981672	0	0	7.99056757889354	4.84688043759399
NM_001248161.1	8.94937784422415	5.94758689052723	0.931002908918589	10.2166344455688	10.4090154745855	7.26449857706634	1.31977252400776	0	0	0	0.312566518062125	1.25280981751885	2.45426544516966	1.88538882912506	2.00052413732398	0	7.18043475138941	11.8132932626426	14.6659822541615	9.69257572930574	5.91867108533403	0	8.77316924736366	10.6014673352659	4.43238120412485	5.71791016918071	10.0621893613478	12.5766167492363	3.71635997405981	0	24.4156231577303	23.3531511993165
NM_001248166.1	8.45219018621169	12.3908060219317	5.12051599905224	15.3249516683532	4.52565890199369	15.8910906373326	4.83916592136179	20.9675522570658	16.4243853714051	2.56331823254081	14.6906263489199	9.70927608577112	20.9976043642294	7.54155531650022	23.6728689583338	19.1246262866669	11.0099999521304	8.50557114910266	10.266187577913	6.78480301051402	13.2031893442067	0	5.0792032484737	5.0702669864315	2.82060622080673	6.94317663400515	21.1305976588304	5.03064669969454	9.75544493190699	0	19.5324985261842	13.6593903241285
NM_001248173.2	688.604906347247	680.998698965368	455.26042246119	504.330227631259	415.90805309322	323.270186679452	378.774714390228	519.630642892501	371.709774194957	331.095271703188	137.216701429273	165.997300821248	151.346369118796	166.452899485612	147.371944782866	144.094167021956	518.427389050316	421.498303611087	394.514922636944	425.019445730057	339.640663819938	465.332067161387	366.164379639968	328.645487393242	302.207809372149	309.583993445641	363.748145412723	387.862860546449	499.385871514287	166.301924715221	339.155201681926	327.825367779085
NM_001248183.2	7.95500252819924	2.97379344526361	0.931002908918589	1.85756989919433	0	2.72418696639988	1.75969669867702	0	0	0	0	0	0	0	0	0	3.35086955064839	1.41759519151711	0.977732150277432	2.90777271879172	0	2.31278363400292	3.23222024902872	3.68746689922291	3.62649371246579	0	3.01865680840434	0	0	0	0	0
NM_001248184.2	266.492584694675	198.748528591785	225.768205412758	240.090909470867	212.705968393703	264.246135740788	177.729366566379	158.624090988237	125.343993623881	174.732859518199	181.601146994095	208.592834616889	209.430651321145	225.7079769724	337.755158518198	344.573008095982	144.566086327974	126.638503775529	138.837965339395	144.904007153121	215.803853419102	234.053703761095	267.812534919522	249.825882422352	195.427716727323	178.072059554485	86.5348285075912	121.238585462638	136.576229046698	29.5874589984135	265.908332208735	249.834655283254
NM_001248193.2	35.7975113768966	23.7903475621089	39.56762362904	29.7211183871092	23.9859921805665	20.8854334090657	42.6726449429176	60.6235750041251	62.2397761442718	71.7729105111428	19.3791241198518	14.4073129014668	18.2706427584853	23.9713722560186	25.6733930956577	20.443566030575	30.1578259558355	29.7694990218593	46.9311432133167	35.8625301984313	25.9510962972338	27.2908468812344	25.8577619922297	19.8201345833232	26.9972309705787	19.604263437191	70.9384349975021	54.8340490266705	21.3690698508439	0	50.6069279996591	51.1125573419003
NM_001248204.2	166.557865434172	157.611052598972	124.288888340632	122.599613346825	182.384053750346	136.209348319994	173.770048994355	208.763889863829	91.1985608780649	208.910435952076	79.7044621058419	68.5913375091573	61.3566361292416	75.6848944263058	85.6891172153771	81.444529186323	173.766520983624	178.616994131156	144.215492165921	131.819029918558	144.324518003915	228.503023039488	180.542588195747	192.670145484397	123.300786223837	110.273981834199	177.597642227789	214.808614076957	98.4835393125849	244.861729642043	177.568168419856	155.981424991661
NM_001248208.2	1.98875063204981	0.991264481754538	2.79300872675577	0.928784949597163	4.97822479219306	0.908062322133293	44.4323416415947	8.66051071487502	20.7465920480906	26.9148414416785	14.0654933127956	5.95084663321456	18.5433389190597	5.92550774867875	13.0034068926059	5.60549391160927	0.478695650092628	0.945063461011407	5.37752682652587	3.8770302917223	0	0	9.69666074708615	16.1326676841002	108.391867628144	47.3769699732116	606.246909021206	603.677603963345	459.899546789901	740.706732167179	827.023744415481	750.385216838415
NM_001248211.2	69.6062721217434	104.082770584226	256.491301407071	261.9173557864	172.42760416596	180.250370943459	160.572323754278	330.922672578909	19.0177093774164	22.2154246820204	341.947770759965	316.64768137789	44.7221703342028	33.1289751403403	210.721875798126	213.668238513106	143.608695027788	134.671543194125	175.01405489966	180.281908565087	105.625514753654	145.242812215383	189.777503192972	151.647076230542	90.6623428116447	62.0801675511048	142.883088931139	187.643121898606	225.768868424133	96.4143060465543	319.178782734692	316.809730420916
NM_001248213.3	400.236064700024	425.748094913574	184.338575965881	157.429048956719	190.982805664134	153.462532440526	219.082238985288	180.503275952132	106.758504914133	153.799093952449	87.2060585393329	104.922822217204	36.5412855169706	44.4413081150906	90.0235861795791	88.6986977778173	358.064346269285	240.991182557909	163.77013517147	186.582082789136	203.966511248434	333.965956750021	161.611012451436	162.709476928211	60.8445056202594	109.048715369375	191.181597865608	234.931200875735	98.9480843093424	114.268807166287	45.723803368113	86.3625968880384
NM_001248214.2	641.869266494076	648.782603308345	674.977108965977	668.260771235159	1244.55619804826	1123.27309247888	1135.00437064668	1104.44302432327	994.539756305343	1111.19845380644	807.359316154469	773.923264772272	219.247713101823	224.361270665882	344.423572309278	275.988141412763	612.730432118563	733.369245744852	583.217227640488	588.823975555324	1113.16544643398	939.452712131984	1587.94363377282	1615.11050185964	7489.11245998769	7642.8037854199	887.485101670877	875.835590416819	5021.73141494832	6366.91509929653	1128.88963072924	1209.95760742119
NM_001248216.3	116.839099632926	95.1613902484357	113.582354888068	117.95568859884	58.8335657259179	85.8118894415962	35.6338581482096	58.8003095904672	47.1120527758724	64.5101755189438	157.846091621373	144.073129014668	100.897579412531	105.581774431003	178.380068911388	180.035275043451	112.97217342186	114.35267878238	124.171983085234	121.157196616322	96.9751493212422	65.2204984788822	130.212301460871	116.616140687925	121.689011240519	120.484535707736	143.386198399206	128.78455551218	163.055293861874	6.12154324105107	137.171410104339	137.915779724265
NM_001248217.1	1215.62382384045	1054.70540858683	963.58801073074	908.351680706025	860.7803231592	805.905310893297	1005.66666329391	986.842405142338	501.375974495523	341.348544633351	297.875891713205	304.432785657082	264.242579596601	273.381380223133	300.078620598597	301.047996547016	1304.9243421525	1331.12188483457	770.452934418616	808.845444610564	845.459400420408	890.421699091122	905.483415477902	876.695255290247	650.351205768865	608.140588707863	654.042308487608	638.389066191237	1432.1922250033	636.640497069311	583.755353680278	616.875692057417
NM_001248220.2	144.184420823611	145.22024657704	115.909862160364	121.670828397228	54.3079068239243	100.340886595729	142.095508418169	86.6051071487502	106.326284246464	151.235775719908	13.1277937586093	13.7809079927074	4.90853089033933	5.92550774867875	15.6707724090378	10.8812528872415	135.949564626306	157.825597988905	109.506000831072	126.003484480975	121.105116053758	239.141827755901	100.19882771989	98.6397395542129	53.5915181953278	46.1517035083872	169.044781270643	172.551181799523	88.2635493839204	6.63167184447199	204.203393682835	224.278376612304
NM_001248222.1	52.70189174932	44.1112694380769	30.7230959943134	46.4392474798581	11.7667131451836	56.7538951333308	18.0368911614394	29.6280629719409	0	17.5160079223622	46.8849777093188	41.3427239781222	14.9982888315924	25.3180785625365	15.6707724090378	15.4975419909198	29.6791303057429	30.242030752365	45.4645449879006	32.9547574796395	20.4877076030793	43.0177755924542	30.013473740981	26.2732016569633	18.1324685623289	25.3221736063717	41.254976381526	53.3248550167621	17.1881648800266	0	43.5042012628648	37.4531670177717
NM_001248239.1	0	0	0	0	0	0	0	0	0	0	2.81309866255913	0.939607363139141	0	2.69341261303579	7.66867585974192	2.63787948781613	0	0	0	0	0	0	0	0	0.402943745829532	0	7.04353255294347	8.04903471951126	0	0	3.10744294734749	2.20312747163363
NM_001248247.1	53.1990794073324	44.6069016789542	60.5151890797083	32.9718657106993	27.1539534119621	34.0523370799985	32.1144647508555	17.7768377831645	0	61.946857286403	51.5734754802506	59.8216687865253	22.088389006527	30.4355625273045	57.3483586032874	63.6388426435641	39.2530433075955	39.6926653624791	49.864339664149	63.4863710269526	40.0648504237996	8.32602108241049	55.4094899833495	41.0230692538549	37.070824616317	19.604263437191	87.5410474437259	70.932118465693	39.4863247243854	45.911574307883	31.0744294734749	33.9281630631579
NM_001248257.2	32.8143854288219	25.2772442847407	47.481148354848	32.9718657106993	53.8553409337249	39.5007110127982	63.3490811523726	75.6655146668028	117.564021605847	112.786002231796	176.287516187039	144.386331469048	22.9064774882502	19.6619120751613	29.0075999911977	28.3572044940234	37.338260707225	51.033426894616	33.2428931094327	29.5623559743825	64.1948171563153	16.652042164821	62.3356762312681	64.530670736401	58.4268431452822	95.1623621013647	62.8886835084238	60.3677603963345	60.3908495784719	10.7127006718394	36.8453949471202	29.0812826255639
NM_001248261.1	432.056074812821	420.296140263924	431.985349738225	423.990329491105	307.744805335571	347.787869377051	280.671623438984	253.889708851862	127.505096962223	132.438108681275	210.044700137748	203.581595346814	307.873965288506	230.017437153257	316.082813697189	336.989104568511	396.838693926788	404.014629582376	337.806457920853	375.587309510598	317.33182665214	382.996969790883	320.913296153566	311.590952984336	269.569365959957	240.969071415473	360.226379136252	355.666721668404	234.130678365768	269.347902606247	253.034639998295	250.275280777581
NM_001248273.1	65.6287708576437	61.4583978687814	47.0156469003887	62.6929840978085	35.7527053257501	22.2475268922657	38.2734031962251	65.6375548916844	46.6798321082039	13.671030573551	34.0697504687716	28.8146258029336	53.9938397937326	47.1347207281264	48.6794206748835	34.6221682775867	46.9121737090775	51.5059586251217	53.7752682652587	51.8552801517857	24.1299667325157	7.40090762880933	44.3275919866796	39.6402691666463	32.2354996663626	40.025371184265	65.4042308487608	72.4413124756014	36.6990547438406	53.0533747557759	35.0697132629216	26.8781551539303
