SRR1944912_f0	SRR1944912_f1	SRR1944912_f2	frame
44.224422442244226	34.32343234323432	21.45214521452145	fuzzy
51.55709342560554	22.837370242214533	25.60553633217993	frame0
56.72082717872969	23.338257016248154	19.940915805022154	frame0
51.43422354104846	27.25024727992087	21.315529179030662	frame0
49.11616161616162	30.681818181818183	20.2020202020202	frame0
48.48732624693377	27.269010629599343	24.243663123466884	frame0
53.799392097264445	27.659574468085108	18.541033434650455	frame0
53.608247422680414	23.195876288659793	23.195876288659793	frame0
52.84974093264248	19.170984455958546	27.979274611398964	frame0
51.955307262569825	26.11731843575419	21.92737430167598	frame0
48.6873508353222	26.25298329355609	25.059665871121716	frame0
49.50819672131148	30.81967213114754	19.672131147540984	frame0
59.09090909090909	27.27272727272727	13.636363636363635	frame0
40.0	38.75	21.25	fuzzy
55.67567567567567	23.243243243243246	21.08108108108108	frame0
53.068592057761734	22.743682310469314	24.187725631768952	frame0
50.79365079365079	26.695526695526695	22.51082251082251	frame0
51.45914396887159	27.529182879377434	21.011673151750973	frame0
50.0	33.0188679245283	16.9811320754717	frame0
54.385964912280706	24.561403508771928	21.052631578947366	frame0
18.51851851851852	62.96296296296296	18.51851851851852	frame1
			fuzzy
66.66666666666666	0.0	33.33333333333333	frame0
53.301886792452834	25.13477088948787	21.563342318059302	frame0
58.333333333333336	23.75	17.916666666666668	frame0
49.608501118568235	26.733780760626395	23.657718120805367	frame0
58.288770053475936	26.737967914438503	14.973262032085561	frame0
15.384615384615385	23.076923076923077	61.53846153846154	frame2
100.0	0.0	0.0	frame0
50.60096153846154	25.841346153846157	23.557692307692307	frame0
50.10853835021708	28.29232995658466	21.599131693198263	frame0
47.11538461538461	27.403846153846157	25.48076923076923	frame0
46.308724832214764	28.859060402684566	24.832214765100673	frame0
			fuzzy
0.0	33.33333333333333	66.66666666666666	frame2
45.433255269320846	37.704918032786885	16.861826697892273	frame0
48.4375	30.46875	21.09375	frame0
0.0	100.0	0.0	frame1
57.03125	26.5625	16.40625	frame0
54.85714285714286	22.857142857142858	22.285714285714285	frame0
53.125	28.125	18.75	frame0
48.8235294117647	26.323529411764707	24.852941176470587	frame0
31.25	56.25	12.5	frame1
			fuzzy
0.0	100.0	0.0	frame1
49.99065595215848	28.555410203700244	21.453933844141282	frame0
51.277013752455794	27.013752455795675	21.709233791748527	frame0
48.86294539705703	30.706554785358144	20.430499817584824	frame0
53.56262472121141	26.11808897757953	20.31928630120906	frame0
52.98575325856321	26.644437708396485	20.369809033040315	frame0
45.08670520231214	30.057803468208093	24.85549132947977	frame0
50.117647058823536	28.705882352941174	21.176470588235293	frame0
51.31671348314607	26.79073033707865	21.89255617977528	frame0
52.38095238095239	27.55102040816326	20.068027210884352	frame0
52.33082706766917	26.766917293233085	20.902255639097746	frame0
52.662721893491124	21.301775147928996	26.035502958579883	frame0
50.806451612903224	27.956989247311824	21.236559139784948	frame0
50.0	21.11111111111111	28.888888888888886	frame0
60.86956521739131	23.91304347826087	15.217391304347828	frame0
48.24561403508772	32.67543859649123	19.078947368421055	frame0
48.577235772357724	30.081300813008134	21.341463414634145	frame0
52.685347343841215	26.26970227670753	21.044950379451254	frame0
38.61788617886179	28.04878048780488	33.33333333333333	fuzzy
60.49382716049383	20.98765432098765	18.51851851851852	frame0
45.6953642384106	32.22958057395143	22.075055187637968	frame0
53.90625	25.78125	20.3125	frame0
50.11070110701107	26.715867158671585	23.173431734317344	frame0
50.31055900621118	23.975155279503106	25.71428571428571	frame0
53.20855614973262	24.57462323772484	22.216820612542538	frame0
58.82352941176471	15.126050420168067	26.05042016806723	frame0
47.1875	29.843750000000004	22.96875	frame0
50.55342405255458	27.489028126638882	21.957547820806536	frame0
50.09920634920635	29.563492063492063	20.33730158730159	frame0
50.90909090909091	30.909090909090907	18.181818181818183	frame0
51.902991679943355	26.765799256505574	21.33120906355107	frame0
48.63013698630137	30.136986301369863	21.232876712328768	frame0
49.39183318853171	29.322328410078192	21.285838401390095	frame0
51.3215859030837	29.955947136563875	18.722466960352424	frame0
50.0875656742557	28.19614711033275	21.71628721541156	frame0
53.14960629921261	27.95275590551181	18.89763779527559	frame0
49.48875255623722	27.300613496932513	23.210633946830267	frame0
53.96825396825397	29.100529100529098	16.93121693121693	frame0
55.3072625698324	25.977653631284912	18.71508379888268	frame0
52.527657190869625	26.71894692620081	20.753395882929563	frame0
55.77651515151515	25.47348484848485	18.75	frame0
53.35070737155622	25.42814594192107	21.22114668652271	frame0
52.704918032786885	26.475409836065573	20.81967213114754	frame0
50.0	25.0	25.0	frame0
			fuzzy
46.71445639187575	32.13859020310633	21.14695340501792	frame0
50.0	28.62903225806452	21.370967741935484	frame0
51.92705395751081	27.44876856551983	20.624177476969354	frame0
60.0	40.0	0.0	frame0
50.66765578635015	25.667655786350146	23.664688427299705	frame0
51.64585698070374	29.455164585698068	18.898978433598185	frame0
51.587301587301596	17.46031746031746	30.952380952380953	frame0
53.3532041728763	25.18628912071535	21.460506706408346	frame0
50.80213903743316	32.887700534759354	16.31016042780749	frame0
49.34988179669031	28.368794326241137	22.281323877068555	frame0
50.103519668737064	27.32919254658385	22.56728778467909	frame0
53.32853544440446	26.160489384670743	20.51097517092479	frame0
64.83516483516483	20.87912087912088	14.285714285714285	frame0
55.21472392638037	20.858895705521473	23.92638036809816	frame0
54.21348314606742	25.842696629213485	19.9438202247191	frame0
59.21985815602837	26.24113475177305	14.539007092198581	frame0
50.127877237851656	30.562659846547312	19.30946291560102	frame0
59.53757225433526	21.965317919075144	18.497109826589593	frame0
56.06407322654462	26.31578947368421	17.620137299771166	frame0
49.957007738607054	28.374892519346517	21.668099742046433	frame0
57.285714285714285	28.714285714285715	14.000000000000002	frame0
52.32377661287961	27.53829033297215	20.13793305414824	frame0
52.307692307692314	23.846153846153847	23.846153846153847	frame0
39.130434782608695	39.130434782608695	21.73913043478261	fuzzy
52.5348253025805	27.477734642612468	19.987440054807035	frame0
53.21100917431193	23.853211009174313	22.93577981651376	frame0
53.94252026529108	25.05526897568165	21.002210759027264	frame0
60.0	16.8	23.200000000000003	frame0
57.47368421052632	24.0	18.526315789473685	frame0
51.13636363636363	25.757575757575758	23.106060606060606	frame0
58.291457286432156	26.633165829145728	15.07537688442211	frame0
51.36741973840666	29.607609988109395	19.024970273483948	frame0
55.78231292517006	21.428571428571427	22.789115646258505	frame0
51.488095238095234	25.50332633053221	23.00857843137255	frame0
59.70149253731343	20.8955223880597	19.402985074626866	frame0
54.86725663716814	24.336283185840706	20.79646017699115	frame0
56.797583081571	26.586102719033235	16.61631419939577	frame0
51.896690879741726	27.845036319612593	20.25827280064568	frame0
48.324300134254884	31.268957287056836	20.40674257868828	frame0
51.2720156555773	28.37573385518591	20.352250489236788	frame0
53.84615384615385	37.17948717948718	8.974358974358974	frame0
52.74725274725275	26.00732600732601	21.245421245421245	frame0
47.607052896725435	27.95969773299748	24.43324937027708	frame0
52.30091572968587	27.634171786252466	20.06491248406167	frame0
55.4054054054054	25.868725868725868	18.725868725868725	frame0
54.08450704225351	29.014084507042252	16.901408450704224	frame0
56.195965417867434	27.6657060518732	16.138328530259365	frame0
50.14005602240896	30.81232492997199	19.047619047619047	frame0
54.88505747126437	23.132183908045977	21.982758620689655	frame0
57.345971563981045	17.535545023696685	25.118483412322274	frame0
38.99082568807339	38.99082568807339	22.018348623853214	fuzzy
50.69444444444444	26.620370370370374	22.685185185185187	frame0
45.8041958041958	31.11888111888112	23.076923076923077	frame0
51.385390428211586	28.463476070528966	20.151133501259448	frame0
50.24752475247525	28.217821782178216	21.534653465346533	frame0
49.473684210526315	32.631578947368425	17.894736842105264	frame0
50.27624309392266	25.96685082872928	23.756906077348066	frame0
48.84488448844885	32.01320132013201	19.141914191419144	frame0
61.111111111111114	24.074074074074073	14.814814814814813	frame0
54.620508490477526	25.818557087906935	19.560934421615535	frame0
51.258696119916806	28.207702789930433	20.533601090152764	frame0
49.09635859354031	29.09099042676926	21.812650979690435	frame0
51.19047619047619	23.809523809523807	25.0	frame0
53.166666666666664	25.833333333333336	21.0	frame0
48.69281045751634	29.150326797385624	22.15686274509804	frame0
58.941798941798936	18.51851851851852	22.53968253968254	frame0
49.71070395371263	29.411764705882355	20.877531340405014	frame0
100.0	0.0	0.0	frame0
20.0	40.0	40.0	fuzzy
			fuzzy
47.05882352941176	30.252100840336134	22.689075630252102	frame0
55.49132947976878	21.965317919075144	22.54335260115607	frame0
57.432432432432435	24.624624624624623	17.942942942942945	frame0
55.95854922279793	26.94300518134715	17.098445595854923	frame0
51.4472317055069	27.20795606352976	21.344812230963335	frame0
51.953125	26.66015625	21.38671875	frame0
53.73493975903615	25.060240963855424	21.204819277108435	frame0
56.69515669515669	25.546058879392213	17.758784425451093	frame0
48.728813559322035	22.45762711864407	28.8135593220339	frame0
50.50425088921662	29.601153812787366	19.89459529799601	frame0
85.71428571428571	14.285714285714285	0.0	frame0
49.94117647058823	30.0	20.058823529411764	frame0
48.803827751196174	29.665071770334926	21.5311004784689	frame0
49.31224209078404	31.08665749656121	19.601100412654745	frame0
57.33695652173913	21.73913043478261	20.92391304347826	frame0
52.84090909090909	27.32438016528926	19.834710743801654	frame0
51.81895093062606	25.50761421319797	22.673434856175973	frame0
66.66666666666666	33.33333333333333	0.0	frame0
53.51418002466092	26.63378545006165	19.852034525277436	frame0
56.75105485232067	20.88607594936709	22.362869198312236	frame0
55.96330275229357	27.522935779816514	16.51376146788991	frame0
50.79365079365079	28.57142857142857	20.634920634920633	frame0
52.38095238095239	19.047619047619047	28.57142857142857	frame0
49.225473321858864	27.022375215146297	23.752151462994835	frame0
53.09734513274337	19.469026548672566	27.43362831858407	frame0
50.58265442920491	30.54209205596233	18.875253514832764	frame0
51.293103448275865	23.65301724137931	25.05387931034483	frame0
69.23076923076923	15.384615384615385	15.384615384615385	frame0
47.671840354767184	29.60088691796009	22.727272727272727	frame0
52.28951255539144	24.224519940915805	23.485967503692763	frame0
64.95619524405507	21.90237797246558	13.141426783479348	frame0
45.682451253481894	25.348189415041784	28.969359331476323	frame0
53.95569620253164	22.943037974683545	23.10126582278481	frame0
52.67379679144385	23.796791443850267	23.52941176470588	frame0
55.42372881355932	28.30508474576271	16.271186440677965	frame0
55.36044362292052	27.911275415896487	16.728280961182996	frame0
47.368421052631575	31.80778032036613	20.823798627002287	frame0
54.76550680786687	21.331316187594553	23.903177004538577	frame0
51.0	26.666666666666668	22.333333333333332	frame0
			fuzzy
55.78512396694215	24.793388429752067	19.421487603305785	frame0
49.80392156862745	28.627450980392155	21.568627450980394	frame0
44.73975636766335	32.048726467331115	23.21151716500554	fuzzy
51.02171136653896	28.38441890166028	20.593869731800766	frame0
73.91304347826086	8.695652173913043	17.391304347826086	frame0
48.0	29.599999999999998	22.400000000000002	frame0
51.24999999999999	30.25	18.5	frame0
50.78125	26.5625	22.65625	frame0
54.28870292887029	25.2092050209205	20.502092050209207	frame0
56.48218347232752	24.94313874147081	18.57467778620167	frame0
100.0	0.0	0.0	frame0
47.40061162079511	31.19266055045872	21.406727828746178	frame0
49.442368413429506	30.978245126155095	19.5793864604154	frame0
51.421800947867304	27.606635071090047	20.971563981042653	frame0
51.40255009107469	26.630236794171218	21.9672131147541	frame0
49.27007299270073	33.21167883211679	17.51824817518248	frame0
51.02962427745664	29.497832369942195	19.472543352601157	frame0
49.30015552099534	27.216174183514774	23.48367029548989	frame0
51.75813953488372	26.71627906976744	21.525581395348837	frame0
51.578947368421055	22.105263157894736	26.31578947368421	frame0
48.731884057971016	27.82608695652174	23.442028985507246	frame0
53.04054054054054	28.040540540540544	18.91891891891892	frame0
51.84196476241324	26.801922050186867	21.356113187399895	frame0
25.853658536585368	22.926829268292686	51.21951219512195	frame2
58.606557377049185	20.491803278688526	20.901639344262296	frame0
51.52941176470588	27.86928104575163	20.601307189542485	frame0
50.38293216630198	28.282275711159738	21.334792122538293	frame0
52.897473997028236	26.74591381872214	20.356612184249627	frame0
48.28767123287671	25.0	26.71232876712329	frame0
55.71748878923767	23.430493273542602	20.85201793721973	frame0
43.79310344827586	37.24137931034483	18.96551724137931	fuzzy
47.77777777777778	30.0	22.22222222222222	frame0
50.88967971530249	26.619217081850532	22.491103202846972	frame0
53.63128491620112	22.71880819366853	23.649906890130353	frame0
56.70498084291188	19.54022988505747	23.754789272030653	frame0
54.07925407925408	22.144522144522146	23.776223776223777	frame0
46.89265536723164	31.07344632768362	22.033898305084744	frame0
47.15542521994135	33.43108504398827	19.41348973607038	frame0
46.0	38.0	16.0	frame0
55.26315789473685	23.49624060150376	21.2406015037594	frame0
52.60815822002473	26.35352286773795	21.03831891223733	frame0
49.800796812749006	30.677290836653388	19.52191235059761	frame0
50.852811118130134	28.111181301326592	21.036007580543274	frame0
54.4468546637744	25.867678958785252	19.685466377440346	frame0
56.15384615384615	18.461538461538463	25.384615384615383	frame0
51.787351054078826	26.85609532538955	21.356553620531624	frame0
60.0	30.0	10.0	frame0
49.751483562512924	29.812508543847905	20.43600789363917	frame0
50.0	31.818181818181817	18.181818181818183	frame0
46.49122807017544	33.33333333333333	20.175438596491226	frame0
52.4218101300858	24.99308054248547	22.58510932742873	frame0
50.64377682403433	26.394849785407725	22.96137339055794	frame0
53.5377358490566	24.528301886792452	21.933962264150946	frame0
54.054054054054056	25.33783783783784	20.60810810810811	frame0
51.473684210526315	28.24561403508772	20.280701754385966	frame0
50.110640450148566	29.5884175254473	20.300942024404122	frame0
73.33333333333333	20.0	6.666666666666667	frame0
45.48611111111111	29.166666666666668	25.34722222222222	frame0
49.93412384716733	27.536231884057973	22.529644268774703	frame0
50.318471337579616	29.936305732484076	19.745222929936308	frame0
46.84385382059801	31.893687707641195	21.262458471760798	frame0
47.23404255319149	27.4468085106383	25.319148936170212	frame0
56.93950177935944	26.334519572953734	16.72597864768683	frame0
54.25531914893617	25.53191489361702	20.212765957446805	frame0
52.72727272727272	25.0	22.272727272727273	frame0
51.75879396984925	30.15075376884422	18.090452261306535	frame0
55.17970401691332	23.890063424947147	20.930232558139537	frame0
54.63917525773196	26.23138602520046	19.129438717067583	frame0
50.72463768115942	27.536231884057973	21.73913043478261	frame0
51.48437500000001	27.890625000000004	20.625	frame0
50.84204413472706	27.598722415795585	21.559233449477354	frame0
60.629921259842526	14.173228346456693	25.196850393700785	frame0
53.54477611940298	25.55970149253731	20.8955223880597	frame0
57.14285714285714	28.57142857142857	14.285714285714285	frame0
66.66666666666666	16.666666666666664	16.666666666666664	frame0
50.35494557501183	29.058211074301944	20.58684335068623	frame0
49.5	29.5	21.0	frame0
51.44817073170732	24.085365853658537	24.466463414634145	frame0
51.75438596491229	29.82456140350877	18.421052631578945	frame0
63.06306306306306	25.225225225225223	11.711711711711711	frame0
50.50700144857557	26.50893288266538	22.984065668759055	frame0
51.271617497456766	25.839267548321466	22.88911495422177	frame0
58.080808080808076	22.22222222222222	19.696969696969695	frame0
46.012269938650306	26.993865030674847	26.993865030674847	frame0
55.013077593722755	25.544899738448123	19.44202266782912	frame0
54.07131452900479	26.82277807344332	19.10590739755189	frame0
54.40956651718983	22.720478325859492	22.869955156950674	frame0
49.28909952606635	25.118483412322274	25.59241706161137	frame0
52.36724248240563	27.39390061846876	20.23885689912561	frame0
55.10204081632652	16.3265306122449	28.57142857142857	frame0
52.36742424242424	26.325757575757574	21.306818181818183	frame0
48.888888888888886	26.111111111111114	25.0	frame0
50.89655172413793	30.20689655172414	18.89655172413793	frame0
59.63302752293578	18.34862385321101	22.018348623853214	frame0
48.80952380952381	28.57142857142857	22.61904761904762	frame0
49.166666666666664	29.166666666666668	21.666666666666668	frame0
52.488687782805435	27.48868778280543	20.02262443438914	frame0
51.449275362318836	27.95031055900621	20.600414078674948	frame0
56.42570281124498	24.29718875502008	19.27710843373494	frame0
51.20772946859904	28.26086956521739	20.531400966183575	frame0
52.55813953488372	22.790697674418606	24.651162790697676	frame0
53.714285714285715	20.285714285714285	26.0	frame0
54.688869412795796	23.66345311130587	21.647677475898337	frame0
48.55643044619423	29.658792650918635	21.784776902887142	frame0
28.57142857142857	14.285714285714285	57.14285714285714	frame2
51.3876582278481	28.25632911392405	20.356012658227847	frame0
86.66666666666667	13.333333333333334	0.0	frame0
43.28358208955223	34.32835820895522	22.388059701492537	fuzzy
48.93617021276596	17.02127659574468	34.04255319148936	frame0
50.814332247557005	30.293159609120522	18.892508143322477	frame0
20.0	0.0	80.0	frame2
47.53164556962025	31.89873417721519	20.569620253164558	frame0
50.26178010471204	20.94240837696335	28.79581151832461	frame0
51.53432458082885	28.931934879419853	19.533740539751296	frame0
51.5159381164988	27.092202263524033	21.391859619977158	frame0
50.161812297734635	25.5663430420712	24.271844660194176	frame0
51.13122171945701	27.601809954751133	21.266968325791854	frame0
61.016949152542374	25.423728813559322	13.559322033898304	frame0
42.79475982532751	33.18777292576419	24.017467248908297	fuzzy
49.07493171832324	30.09618810117563	20.828880180501127	frame0
53.1578947368421	24.210526315789473	22.63157894736842	frame0
53.451327433628315	25.840707964601773	20.707964601769913	frame0
55.55555555555556	25.252525252525253	19.19191919191919	frame0
56.13382899628253	25.46468401486989	18.401486988847584	frame0
54.54545454545454	25.6198347107438	19.834710743801654	frame0
52.05882352941177	26.47058823529412	21.470588235294116	frame0
62.5	18.75	18.75	frame0
50.43103448275862	26.29310344827586	23.275862068965516	frame0
54.988399071925755	25.870069605568446	19.1415313225058	frame0
51.098901098901095	25.82417582417583	23.076923076923077	frame0
53.482587064676615	24.378109452736318	22.139303482587064	frame0
47.63779527559055	29.527559055118108	22.83464566929134	frame0
47.97979797979798	32.323232323232325	19.696969696969695	frame0
52.02885482416592	24.97745716862038	22.993688007213706	frame0
55.223880597014926	22.388059701492537	22.388059701492537	frame0
45.969498910675384	31.808278867102395	22.22222222222222	frame0
48.09843400447427	28.187919463087248	23.713646532438478	frame0
52.42494226327945	26.32794457274827	21.247113163972287	frame0
37.5	34.72222222222222	27.77777777777778	fuzzy
49.83940042826552	29.014989293361886	21.14561027837259	frame0
43.07692307692308	23.076923076923077	33.84615384615385	fuzzy
50.0	26.327433628318587	23.672566371681416	frame0
49.85629754860524	27.4218089602705	22.72189349112426	frame0
48.10810810810811	30.0	21.891891891891895	frame0
57.377049180327866	21.311475409836063	21.311475409836063	frame0
49.130434782608695	28.26086956521739	22.608695652173914	frame0
57.847533632286996	23.99103139013453	18.161434977578477	frame0
46.391752577319586	31.958762886597935	21.649484536082475	frame0
51.152416356877325	30.855018587360593	17.992565055762082	frame0
50.90016366612111	28.150572831423897	20.949263502454993	frame0
51.886792452830186	27.358490566037734	20.754716981132077	frame0
47.49262536873156	31.563421828908556	20.943952802359885	frame0
52.91954022988505	26.344827586206897	20.735632183908045	frame0
50.66371681415929	30.08849557522124	19.24778761061947	frame0
56.53710247349824	21.73144876325088	21.73144876325088	frame0
52.601156069364166	30.057803468208093	17.341040462427745	frame0
57.51633986928104	23.52941176470588	18.954248366013072	frame0
46.715328467153284	27.00729927007299	26.277372262773724	frame0
47.05882352941176	52.94117647058824	0.0	frame1
51.78571428571429	30.952380952380953	17.261904761904763	frame0
50.815850815850816	26.573426573426573	22.61072261072261	frame0
51.81268882175226	26.586102719033235	21.6012084592145	frame0
52.07692307692307	26.846153846153847	21.076923076923077	frame0
52.0682302771855	24.520255863539443	23.411513859275054	frame0
51.01522842639594	29.949238578680205	19.035532994923855	frame0
54.25101214574899	23.684210526315788	22.06477732793522	frame0
53.3292608430055	24.923640806353085	21.747098350641416	frame0
50.55394355051438	27.723555790029014	21.72250065945661	frame0
44.44444444444444	44.44444444444444	11.11111111111111	fuzzy
54.88372093023256	24.418604651162788	20.69767441860465	frame0
46.945606694560674	34.14225941422594	18.91213389121339	frame0
54.285714285714285	32.857142857142854	12.857142857142856	frame0
52.123552123552116	23.166023166023166	24.71042471042471	frame0
46.96969696969697	37.878787878787875	15.151515151515152	frame0
47.85046728971963	27.289719626168225	24.85981308411215	frame0
52.820512820512825	16.923076923076923	30.256410256410255	frame0
52.32558139534884	17.441860465116278	30.23255813953488	frame0
51.24999999999999	21.25	27.500000000000004	frame0
53.04136253041363	26.034063260340634	20.92457420924574	frame0
48.84287454323995	30.572472594397077	20.584652862362972	frame0
62.35294117647059	22.941176470588236	14.705882352941178	frame0
53.28920978740474	27.015643802647414	19.695146409947853	frame0
42.93193717277487	22.5130890052356	34.55497382198953	fuzzy
50.179211469534046	28.31541218637993	21.50537634408602	frame0
49.89837398373984	28.04878048780488	22.052845528455283	frame0
47.12041884816754	29.581151832460733	23.298429319371728	frame0
56.8445475638051	28.538283062645007	14.617169373549885	frame0
55.00000000000001	15.0	30.0	frame0
52.31481481481482	22.453703703703702	25.23148148148148	frame0
51.11111111111111	26.666666666666668	22.22222222222222	frame0
51.326259946949605	25.198938992042443	23.47480106100796	frame0
47.74774774774775	23.873873873873876	28.37837837837838	frame0
57.25646123260437	23.856858846918488	18.886679920477135	frame0
57.05128205128205	21.794871794871796	21.153846153846153	frame0
50.39370078740157	22.04724409448819	27.559055118110237	frame0
49.937106918238996	27.79874213836478	22.264150943396228	frame0
43.7037037037037	29.629629629629626	26.666666666666668	fuzzy
54.82233502538071	26.14213197969543	19.035532994923855	frame0
46.111111111111114	30.277777777777775	23.61111111111111	frame0
50.64522533253921	27.27814175104229	22.076632916418504	frame0
48.148148148148145	37.03703703703704	14.814814814814813	frame0
83.33333333333334	8.333333333333332	8.333333333333332	frame0
50.37902434674039	28.556140194417196	21.064835458842417	frame0
51.162790697674424	25.581395348837212	23.25581395348837	frame0
58.03432137285491	22.620904836193446	19.34477379095164	frame0
52.264150943396224	28.49056603773585	19.245283018867926	frame0
60.049019607843135	23.52941176470588	16.42156862745098	frame0
48.319327731092436	28.57142857142857	23.10924369747899	frame0
44.44444444444444	30.555555555555557	25.0	fuzzy
0.0	100.0	0.0	frame1
53.09734513274337	25.663716814159294	21.238938053097346	frame0
64.1025641025641	20.51282051282051	15.384615384615385	frame0
59.64912280701754	24.561403508771928	15.789473684210526	frame0
0.0	0.0	100.0	frame2
63.1578947368421	21.052631578947366	15.789473684210526	frame0
100.0	0.0	0.0	frame0
48.84488448844885	25.742574257425744	25.412541254125415	frame0
52.716297786720325	25.452716297786722	21.830985915492956	frame0
50.413223140495866	27.27272727272727	22.31404958677686	frame0
37.5	33.92857142857143	28.57142857142857	fuzzy
48.4375	32.8125	18.75	frame0
48.95104895104895	31.11888111888112	19.93006993006993	frame0
51.0353227771011	29.062119366626067	19.902557856272836	frame0
43.85382059800664	33.5548172757475	22.591362126245848	fuzzy
54.60021905805038	23.93209200438116	21.467688937568454	frame0
50.54945054945055	25.494505494505493	23.956043956043956	frame0
60.416666666666664	24.479166666666664	15.104166666666666	frame0
48.199819981998196	31.503150315031505	20.2970297029703	frame0
			fuzzy
53.68421052631579	29.47368421052631	16.842105263157894	frame0
54.43037974683544	29.11392405063291	16.455696202531644	frame0
44.932432432432435	30.067567567567565	25.0	fuzzy
56.86274509803921	24.705882352941178	18.43137254901961	frame0
52.89855072463768	27.536231884057973	19.565217391304348	frame0
54.426433915211966	26.402743142144637	19.170822942643394	frame0
48.732394366197184	25.915492957746476	25.352112676056336	frame0
51.9164364640884	28.314917127071826	19.76864640883978	frame0
52.72525027808677	27.1412680756396	20.133481646273637	frame0
56.62650602409639	22.289156626506024	21.084337349397593	frame0
53.76623376623376	25.97402597402597	20.259740259740262	frame0
50.210378681626935	31.977559607293127	17.812061711079945	frame0
48.307410795974384	30.00914913083257	21.683440073193047	frame0
50.81967213114754	23.497267759562842	25.683060109289617	frame0
50.707249305380145	26.77443798939126	22.518312705228595	frame0
55.859375	24.21875	19.921875	frame0
57.14285714285714	24.369747899159663	18.487394957983195	frame0
50.48875855327468	29.716520039100686	19.794721407624632	frame0
22.265625	33.203125	44.53125	fuzzy
48.98222940226171	29.176090468497577	21.84168012924071	frame0
51.55642023346303	26.653696498054476	21.78988326848249	frame0
49.83308042488619	28.952959028831565	21.213960546282244	frame0
55.55555555555556	27.111111111111114	17.333333333333336	frame0
100.0	0.0	0.0	frame0
50.98039215686274	33.98692810457516	15.032679738562091	frame0
53.30277141071057	26.755574077932902	19.941654511356532	frame0
40.833333333333336	34.583333333333336	24.583333333333332	fuzzy
60.0	26.90909090909091	13.090909090909092	frame0
48.643006263048015	27.348643006263046	24.008350730688935	frame0
54.13333333333333	26.666666666666668	19.2	frame0
57.77777777777777	24.444444444444443	17.77777777777778	frame0
47.784115840280826	29.9692847740237	22.246599385695482	frame0
			fuzzy
51.4713474445018	27.10376871450697	21.424883840991225	frame0
54.004576659038904	21.96796338672769	24.02745995423341	frame0
54.779411764705884	28.308823529411764	16.911764705882355	frame0
52.727841175551035	27.49726434266062	19.774894481788337	frame0
			fuzzy
27.27272727272727	54.54545454545454	18.181818181818183	frame1
73.68421052631578	21.052631578947366	5.263157894736842	frame0
0.0	0.0	100.0	frame2
50.0	50.0	0.0	fuzzy
50.0	40.0	10.0	frame0
