SRR1944915_f0	SRR1944915_f1	SRR1944915_f2	frame
48.177339901477836	38.62068965517241	13.201970443349753	frame0
49.27905004240883	35.6234096692112	15.097540288379982	frame0
50.98522167487685	32.51231527093596	16.502463054187192	frame0
45.348837209302324	37.5968992248062	17.05426356589147	frame0
49.16943521594684	37.2093023255814	13.621262458471762	frame0
48.60335195530726	39.47858472998138	11.91806331471136	frame0
53.776435045317214	31.268882175226587	14.954682779456194	frame0
48.17891373801917	37.38019169329074	14.440894568690096	frame0
34.48275862068966	48.275862068965516	17.24137931034483	frame1
53.535353535353536	31.313131313131315	15.151515151515152	frame0
51.10294117647059	34.19117647058824	14.705882352941178	frame0
52.79329608938548	34.63687150837989	12.569832402234638	frame0
52.79503105590062	32.67080745341615	14.534161490683232	frame0
47.546648237733244	37.38769868693849	15.065653075328264	frame0
47.25274725274725	41.75824175824176	10.989010989010989	frame0
55.0561797752809	30.337078651685395	14.606741573033707	frame0
45.0	30.0	25.0	fuzzy
			fuzzy
60.0	40.0	0.0	frame0
52.99615173172073	33.205057724024186	13.798790544255086	frame0
52.83018867924528	32.38993710691824	14.779874213836477	frame0
50.18811136192626	34.537246049661405	15.274642588412341	frame0
52.52100840336135	32.773109243697476	14.705882352941178	frame0
10.0	30.0	60.0	frame2
66.66666666666666	33.33333333333333	0.0	frame0
52.601156069364166	33.11312964492155	14.285714285714285	frame0
50.60474117077891	36.81664247701983	12.578616352201259	frame0
46.42857142857143	40.773809523809526	12.797619047619047	frame0
51.0548523206751	32.06751054852321	16.877637130801688	frame0
100.0	0.0	0.0	frame0
0.0	100.0	0.0	frame1
49.534450651769085	32.774674115456236	17.690875232774676	frame0
47.43202416918429	36.5558912386707	16.012084592145015	frame0
50.0	50.0	0.0	fuzzy
53.80434782608695	32.608695652173914	13.586956521739129	frame0
52.55102040816326	30.102040816326532	17.346938775510203	frame0
30.18867924528302	49.056603773584904	20.754716981132077	frame1
49.112426035502956	36.24260355029586	14.644970414201183	frame0
47.05882352941176	29.411764705882355	23.52941176470588	frame0
			fuzzy
21.428571428571427	42.857142857142854	35.714285714285715	fuzzy
49.255377826806395	37.7826806398235	12.961941533370105	frame0
48.70049504950495	35.76732673267327	15.532178217821782	frame0
47.503359867672906	37.795926806575004	14.700713325752094	frame0
55.0179395181958	33.5007688364941	11.481291645310097	frame0
53.17423540315107	33.57275254865616	13.253012048192772	frame0
51.68067226890757	33.193277310924366	15.126050420168067	frame0
49.70178926441352	35.984095427435385	14.314115308151093	frame0
52.30179028132992	34.54106280193236	13.15714691673771	frame0
55.22727272727273	29.318181818181817	15.454545454545453	frame0
54.93333333333334	32.4	12.666666666666668	frame0
55.04587155963303	29.357798165137616	15.59633027522936	frame0
44.45945945945946	36.486486486486484	19.054054054054053	fuzzy
48.148148148148145	40.74074074074074	11.11111111111111	frame0
52.054794520547944	33.789954337899545	14.15525114155251	frame0
48.38095238095238	34.66666666666667	16.952380952380953	frame0
47.95918367346938	35.714285714285715	16.3265306122449	frame0
51.8003646308113	34.91340018231541	13.286235186873292	frame0
42.972972972972975	34.86486486486486	22.162162162162165	fuzzy
41.86046511627907	39.53488372093023	18.6046511627907	fuzzy
48.0	35.0	17.0	frame0
52.85714285714286	35.0	12.142857142857142	frame0
50.68211549243132	35.189684171182954	14.12820033638572	frame0
54.93998153277931	33.795013850415515	11.265004616805172	frame0
51.51087832393231	34.42788074133763	14.061240934730057	frame0
52.55102040816326	29.081632653061224	18.367346938775512	frame0
45.40901502504174	40.06677796327212	14.524207011686144	frame0
48.5289113717306	37.62448109248463	13.846607535784768	frame0
52.26562500000001	31.015625000000004	16.71875	frame0
40.625	43.75	15.625	fuzzy
49.608799183580906	35.355482481006916	15.035718335412179	frame0
38.53658536585366	43.41463414634146	18.048780487804876	fuzzy
47.38805970149254	37.106135986733	15.50580431177446	frame0
49.50980392156863	36.27450980392157	14.215686274509803	frame0
51.75879396984925	35.678391959798994	12.562814070351758	frame0
52.65151515151515	33.04924242424242	14.299242424242426	frame0
50.0	35.35469107551488	14.645308924485127	frame0
50.36764705882353	35.53921568627451	14.093137254901961	frame0
52.81249999999999	31.406250000000004	15.78125	frame0
50.503905265810026	36.53313177122701	12.962962962962962	frame0
46.06741573033708	38.90449438202247	15.02808988764045	frame0
51.639078221356705	34.534242129178836	13.82667964946446	frame0
49.04086738949125	37.61467889908257	13.344453711426189	frame0
33.33333333333333	66.66666666666666	0.0	frame1
0.0	0.0	100.0	frame2
46.91089723688295	37.162371934181934	15.926730828935112	frame0
48.68421052631579	36.84210526315789	14.473684210526317	frame0
53.802349033100015	33.17119468501601	13.026456281883972	frame0
50.0	50.0	0.0	fuzzy
53.35211267605634	32.61971830985915	14.028169014084508	frame0
55.087257161672696	31.083305893974316	13.82943694435298	frame0
53.89221556886228	35.32934131736527	10.778443113772456	frame0
51.12359550561798	34.55056179775281	14.325842696629213	frame0
47.2972972972973	36.486486486486484	16.216216216216218	frame0
54.42238267148014	32.98736462093863	12.590252707581229	frame0
52.12418300653595	33.98692810457516	13.88888888888889	frame0
51.984511132623425	35.237173281703775	12.778315585672798	frame0
61.27167630057804	26.011560693641616	12.716763005780345	frame0
45.353159851301115	38.66171003717472	15.985130111524162	frame0
53.66834170854271	32.663316582914575	13.668341708542714	frame0
49.87531172069826	35.16209476309227	14.962593516209477	frame0
47.73049645390071	37.163120567375884	15.106382978723405	frame0
55.06607929515418	33.480176211453745	11.45374449339207	frame0
51.098901098901095	31.684981684981683	17.216117216117215	frame0
52.66974291364536	33.882663150955835	13.447593935398814	frame0
52.49709639953542	32.63646922183507	14.866434378629501	frame0
48.01050292870127	39.847842186763614	12.14165488453511	frame0
43.87755102040816	34.183673469387756	21.93877551020408	fuzzy
50.0	31.147540983606557	18.852459016393443	frame0
49.68316831683168	36.33267326732673	13.984158415841586	frame0
52.65151515151515	35.22727272727273	12.121212121212121	frame0
53.07039440838742	33.79930104842736	13.130304543185222	frame0
48.57142857142857	39.285714285714285	12.142857142857142	frame0
53.17164179104478	31.902985074626866	14.925373134328357	frame0
48.98989898989899	36.36363636363637	14.646464646464647	frame0
52.863436123348016	30.837004405286343	16.299559471365637	frame0
50.259067357512954	34.715025906735754	15.025906735751295	frame0
49.46695095948827	33.26226012793177	17.270788912579956	frame0
49.09043755325849	37.17535474787893	13.734207698862583	frame0
53.57142857142857	29.166666666666668	17.261904761904763	frame0
53.48837209302325	29.900332225913623	16.611295681063122	frame0
49.90366088631985	35.83815028901734	14.258188824662813	frame0
50.13093901982791	35.1290684624018	14.739992517770295	frame0
44.33453433780981	40.03712195654548	15.62834370564472	fuzzy
53.185185185185176	32.88888888888889	13.925925925925926	frame0
41.53846153846154	49.23076923076923	9.230769230769232	frame1
44.632768361581924	36.440677966101696	18.926553672316384	fuzzy
48.77622377622377	39.33566433566433	11.888111888111888	frame0
49.800695445678905	36.646594860486815	13.55270969383428	frame0
53.385416666666664	33.72395833333333	12.890625	frame0
51.07913669064749	36.15107913669065	12.769784172661872	frame0
56.53333333333334	28.000000000000004	15.466666666666667	frame0
54.48430493273543	32.511210762331835	13.004484304932735	frame0
54.37229437229437	32.294372294372295	13.333333333333334	frame0
52.0	34.0	14.000000000000002	frame0
47.82608695652174	37.391304347826086	14.782608695652174	frame0
50.22222222222222	34.81481481481482	14.962962962962964	frame0
55.91397849462365	30.107526881720432	13.978494623655912	frame0
50.5175983436853	36.85300207039337	12.629399585921325	frame0
48.608534322820034	33.95176252319109	17.439703153988866	frame0
52.071005917159766	37.278106508875744	10.650887573964498	frame0
50.331125827814574	36.75496688741722	12.91390728476821	frame0
50.12406947890818	36.972704714640194	12.903225806451612	frame0
54.48275862068965	35.172413793103445	10.344827586206897	frame0
51.762587436803095	35.81965510076875	12.417757462428145	frame0
46.951068057625434	39.021361152508696	14.027570789865873	frame0
45.191565432901314	39.06472189493358	15.743712672165117	frame0
54.54545454545454	32.72727272727273	12.727272727272727	frame0
51.134846461949266	34.57943925233645	14.285714285714285	frame0
50.10288065843621	35.59670781893004	14.300411522633743	frame0
55.59540889526542	28.263988522238165	16.140602582496413	frame0
51.6857720836143	34.12002697235334	14.194200944032367	frame0
55.55555555555556	33.33333333333333	11.11111111111111	frame0
16.666666666666664	66.66666666666666	16.666666666666664	frame1
			fuzzy
52.94117647058824	35.294117647058826	11.76470588235294	frame0
59.03225806451613	25.161290322580644	15.806451612903224	frame0
52.37603305785123	34.710743801652896	12.913223140495866	frame0
52.40384615384615	31.73076923076923	15.865384615384615	frame0
48.9011614666363	36.61466636301526	14.484172170348439	frame0
52.59179265658748	33.31533477321814	14.092872570194384	frame0
50.11185682326622	31.991051454138702	17.89709172259508	frame0
49.86504723346828	37.314439946018894	12.82051282051282	frame0
52.23463687150838	30.726256983240223	17.039106145251395	frame0
47.23762535528503	39.42832627232263	13.334048372392344	frame0
85.71428571428571	14.285714285714285	0.0	frame0
46.69811320754717	37.57861635220126	15.723270440251572	frame0
49.83108108108108	35.36036036036036	14.808558558558557	frame0
45.15033947623666	38.60329776915616	16.246362754607176	frame0
49.31506849315068	38.16046966731898	12.524461839530332	frame0
52.49156987635819	33.233420756837766	14.275009366804046	frame0
50.85374907201188	34.471665429349166	14.674585498638951	frame0
30.0	40.0	30.0	fuzzy
51.244239631336406	36.49769585253456	12.258064516129032	frame0
49.504950495049506	34.15841584158416	16.33663366336634	frame0
50.35971223021583	34.53237410071942	15.107913669064748	frame0
46.28099173553719	34.710743801652896	19.00826446280992	frame0
65.38461538461539	30.76923076923077	3.8461538461538463	frame0
52.295918367346935	31.63265306122449	16.071428571428573	frame0
51.65562913907284	34.437086092715234	13.90728476821192	frame0
46.36060100166945	39.24207011686144	14.397328881469114	frame0
52.26645644461962	31.17855735120221	16.554986204178164	frame0
72.72727272727273	18.181818181818183	9.090909090909092	frame0
51.56358582348853	33.63446838082002	14.801945795691452	frame0
54.94949494949495	33.73737373737374	11.313131313131313	frame0
60.16666666666667	28.833333333333332	11.0	frame0
51.49911816578483	32.451499118165785	16.049382716049383	frame0
49.235474006116206	35.372069317023445	15.392456676860347	frame0
53.663366336633665	32.67326732673268	13.663366336633665	frame0
52.816020025031285	33.166458072590736	14.017521902377972	frame0
54.13698630136986	30.849315068493148	15.013698630136988	frame0
48.113207547169814	35.094339622641506	16.79245283018868	frame0
57.50332005312085	27.75564409030544	14.741035856573706	frame0
51.33928571428571	34.375	14.285714285714285	frame0
40.0	40.0	20.0	fuzzy
57.692307692307686	29.585798816568047	12.721893491124261	frame0
47.75086505190311	34.602076124567475	17.647058823529413	frame0
45.24705292199649	38.55028843742162	16.20265864058189	frame0
50.05204718945176	35.66967383761277	14.278278972935462	frame0
56.25	29.166666666666668	14.583333333333334	frame0
47.61904761904761	33.33333333333333	19.047619047619047	frame0
49.79367262723521	36.03851444291609	14.167812929848694	frame0
43.412526997840175	34.98920086393088	21.598272138228943	fuzzy
52.04531151667715	35.116425424795466	12.838263058527374	frame0
51.776649746192895	34.263959390862944	13.959390862944163	frame0
40.0	60.0	0.0	frame1
47.25490196078431	35.09803921568627	17.647058823529413	frame0
46.600376977080884	39.27117764362007	14.12844537929904	frame0
50.72921978582357	35.502294747577764	13.768485466598673	frame0
51.696712619300115	34.517497348886536	13.785790031813361	frame0
56.44504748982361	29.986431478968793	13.568521031207597	frame0
51.83851118114963	33.61849016959327	14.542998649257092	frame0
54.51030927835051	30.670103092783506	14.81958762886598	frame0
52.68595041322314	33.836617927527016	13.477431659249842	frame0
47.45762711864407	34.74576271186441	17.796610169491526	frame0
51.4792899408284	33.94581127374649	14.5748987854251	frame0
49.59893048128342	34.893048128342244	15.508021390374333	frame0
49.977628635346754	35.43624161073826	14.586129753914989	frame0
29.465648854961835	9.618320610687023	60.91603053435114	frame2
56.934306569343065	31.751824817518248	11.313868613138686	frame0
46.63001425371615	38.13887192017919	15.231113826104664	frame0
48.057259713701434	35.68507157464212	16.257668711656443	frame0
53.90455531453362	32.86334056399132	13.232104121475055	frame0
49.20318725099602	35.0597609561753	15.737051792828685	frame0
49.96368917937545	34.42265795206972	15.613652868554828	frame0
50.445103857566764	35.311572700296736	14.243323442136498	frame0
46.875	33.75	19.375	frame0
51.463414634146346	33.90243902439025	14.634146341463413	frame0
53.84615384615385	33.603238866396765	12.550607287449392	frame0
51.5625	34.375	14.0625	frame0
55.27950310559007	30.848861283643892	13.871635610766045	frame0
49.808429118773944	36.015325670498086	14.17624521072797	frame0
44.39544807965861	41.84921763869132	13.755334281650072	fuzzy
44.927536231884055	36.231884057971016	18.84057971014493	fuzzy
55.57065217391305	29.347826086956523	15.081521739130435	frame0
49.332485696122056	36.61792752701844	14.049586776859504	frame0
53.875968992248055	31.653746770025844	14.470284237726098	frame0
47.262773722627735	37.68248175182482	15.054744525547445	frame0
53.29227854097584	33.254381809568926	13.453339649455234	frame0
50.442477876106196	37.16814159292036	12.389380530973451	frame0
50.90396417316304	35.37900149278487	13.71703433405208	frame0
66.66666666666666	26.666666666666668	6.666666666666667	frame0
46.10739337757385	40.49682157050715	13.395785051919	frame0
51.80180180180181	30.630630630630627	17.56756756756757	frame0
47.28033472803347	33.47280334728033	19.246861924686193	frame0
50.721994224046206	35.26371789025688	14.014287885696913	frame0
58.28065739570164	28.31858407079646	13.400758533501897	frame0
50.63113604488079	35.62412342215989	13.744740532959327	frame0
50.98039215686274	34.42265795206972	14.596949891067537	frame0
46.62978897766851	37.84060643310797	15.529604589223519	frame0
47.97317144815431	38.63703123470087	13.389797317144817	frame0
44.44444444444444	37.03703703703704	18.51851851851852	fuzzy
56.35910224438903	28.428927680798004	15.211970074812967	frame0
51.82815356489945	34.91773308957952	13.254113345521024	frame0
55.111111111111114	32.88888888888889	12.0	frame0
50.11037527593819	35.099337748344375	14.79028697571744	frame0
52.191235059760956	32.669322709163346	15.139442231075698	frame0
56.43564356435643	31.02310231023102	12.541254125412541	frame0
52.81249999999999	28.4375	18.75	frame0
50.64377682403433	35.622317596566525	13.733905579399142	frame0
52.666666666666664	33.33333333333333	14.000000000000002	frame0
47.77298850574713	36.2787356321839	15.948275862068966	frame0
53.75939849624061	32.33082706766917	13.909774436090224	frame0
51.813471502590666	32.64248704663213	15.544041450777202	frame0
50.50746268656716	34.02985074626866	15.46268656716418	frame0
49.71469329529244	36.20338292235582	14.081923782351744	frame0
49.55357142857143	35.267857142857146	15.178571428571427	frame0
55.319148936170215	31.260229132569556	13.420621931260229	frame0
10.0	70.0	20.0	frame1
44.44444444444444	25.925925925925924	29.629629629629626	fuzzy
48.288229540267366	36.12650798826215	15.585262471470493	frame0
45.75645756457565	33.94833948339483	20.29520295202952	frame0
51.76991150442478	32.466814159292035	15.763274336283187	frame0
55.69620253164557	25.949367088607595	18.354430379746837	frame0
53.939393939393945	32.72727272727273	13.333333333333334	frame0
52.17548948513415	34.5540246555475	13.270485859318345	frame0
51.19047619047619	35.476190476190474	13.333333333333334	frame0
60.12658227848101	26.89873417721519	12.974683544303797	frame0
53.73134328358209	32.83582089552239	13.432835820895523	frame0
53.065260382333555	33.55306526038233	13.381674357284112	frame0
50.76053889613211	34.02868318122555	15.210777922642329	frame0
47.60892667375133	36.98193411264612	15.409139213602552	frame0
52.4390243902439	33.739837398373986	13.821138211382115	frame0
49.92448007435808	36.58649936098524	13.489020564656675	frame0
56.14035087719298	30.701754385964914	13.157894736842104	frame0
51.9277108433735	32.34939759036145	15.72289156626506	frame0
54.35540069686411	31.70731707317073	13.937282229965156	frame0
51.117886178861795	36.6869918699187	12.195121951219512	frame0
49.681528662420384	28.02547770700637	22.29299363057325	frame0
51.4018691588785	33.64485981308411	14.953271028037381	frame0
46.91689008042895	38.8739946380697	14.209115281501342	frame0
53.3235938641344	33.382030679327976	13.294375456537619	frame0
50.293083235638925	35.990621336459554	13.716295427901523	frame0
56.47138964577657	30.79019073569482	12.73841961852861	frame0
49.629629629629626	33.87205387205387	16.4983164983165	frame0
54.22535211267606	32.629107981220656	13.145539906103288	frame0
58.12917594654788	28.06236080178174	13.808463251670378	frame0
52.17391304347826	34.78260869565217	13.043478260869565	frame0
49.29577464788733	33.601609657947684	17.102615694164992	frame0
50.0	50.0	0.0	fuzzy
46.29538469725796	40.32303127868765	13.381584024054389	frame0
72.72727272727273	15.151515151515152	12.121212121212121	frame0
45.80152671755725	44.274809160305345	9.923664122137405	frame0
48.93617021276596	44.680851063829785	6.382978723404255	frame0
54.33673469387755	30.86734693877551	14.795918367346939	frame0
50.0	50.0	0.0	fuzzy
50.43240782885753	36.45880746472462	13.108784706417842	frame0
51.92307692307693	34.61538461538461	13.461538461538462	frame0
49.20144674279677	38.06233998455724	12.736213272645994	frame0
48.8005978328559	36.26354465064143	14.93585751650268	frame0
56.17433414043583	32.92978208232446	10.895883777239709	frame0
53.01204819277109	32.1285140562249	14.859437751004014	frame0
54.285714285714285	34.285714285714285	11.428571428571429	frame0
46.264367816091955	35.3448275862069	18.39080459770115	frame0
46.40223747775235	38.387216648086216	15.210545874161435	frame0
50.0	39.565217391304344	10.434782608695652	frame0
50.10050251256282	35.175879396984925	14.723618090452263	frame0
52.58620689655172	33.26149425287356	14.152298850574713	frame0
52.36167341430499	33.87314439946019	13.765182186234817	frame0
50.306748466257666	33.74233128834356	15.950920245398773	frame0
50.77149155033064	35.92946362968406	13.299044819985307	frame0
42.30769230769231	30.76923076923077	26.923076923076923	fuzzy
47.93103448275862	35.86206896551724	16.206896551724135	frame0
50.05149330587023	36.40576725025746	13.542739443872295	frame0
49.48770491803279	36.68032786885246	13.831967213114755	frame0
52.24867724867725	34.523809523809526	13.227513227513226	frame0
48.175182481751825	37.95620437956204	13.86861313868613	frame0
57.57575757575758	27.65151515151515	14.772727272727273	frame0
52.694990488268864	31.261889663918836	16.0431198478123	frame0
40.54054054054054	43.91891891891892	15.54054054054054	fuzzy
51.445086705202314	35.26011560693642	13.294797687861271	frame0
52.054794520547944	33.4855403348554	14.45966514459665	frame0
51.76908752327747	32.960893854748605	15.27001862197393	frame0
44.827586206896555	36.7816091954023	18.39080459770115	fuzzy
49.88657455145391	34.97628376984945	15.137141678696638	frame0
47.05882352941176	35.294117647058826	17.647058823529413	frame0
48.10606060606061	37.878787878787875	14.015151515151514	frame0
50.28508077288565	36.5536902122268	13.161229014887551	frame0
48.163030998851895	37.08381171067738	14.753157290470723	frame0
45.94594594594595	39.63963963963964	14.414414414414415	frame0
51.633986928104584	32.35294117647059	16.013071895424837	frame0
53.333333333333336	34.85714285714286	11.80952380952381	frame0
36.36363636363637	48.05194805194805	15.584415584415584	frame1
48.64718614718615	37.55411255411256	13.7987012987013	frame0
46.72435105067985	39.55500618046972	13.720642768850432	frame0
50.77720207253886	36.26943005181347	12.953367875647666	frame0
50.0	35.869565217391305	14.130434782608695	frame0
51.78694158075602	36.013745704467354	12.199312714776632	frame0
51.06382978723404	35.28368794326241	13.652482269503546	frame0
53.93120393120393	33.169533169533175	12.8992628992629	frame0
50.0	35.06944444444444	14.930555555555555	frame0
54.80916030534351	31.45038167938931	13.740458015267176	frame0
41.98473282442748	39.69465648854962	18.3206106870229	fuzzy
61.111111111111114	33.33333333333333	5.555555555555555	frame0
54.166666666666664	34.090909090909086	11.742424242424242	frame0
50.09416195856874	33.33333333333333	16.57250470809793	frame0
47.374301675977655	37.43016759776536	15.195530726256983	frame0
53.46413243408952	33.169834457388106	13.36603310852238	frame0
53.15443905224093	33.00028546959749	13.845275478161575	frame0
44.86983154670751	39.96937212863706	15.160796324655438	fuzzy
52.33996772458311	33.51264120494889	14.147391070467993	frame0
48.71559633027523	37.56880733944954	13.715596330275229	frame0
46.181262729124235	38.91293279022403	14.90580448065173	frame0
50.0	41.66666666666667	8.333333333333332	frame0
56.32183908045977	30.07662835249042	13.601532567049809	frame0
42.757009345794394	43.769470404984425	13.473520249221183	fuzzy
42.7027027027027	43.78378378378379	13.513513513513514	fuzzy
51.91146881287726	32.3943661971831	15.694164989939638	frame0
55.859375	29.296875	14.84375	frame0
48.04832713754647	37.63940520446097	14.312267657992564	frame0
53.559322033898304	28.8135593220339	17.627118644067796	frame0
50.0	34.32835820895522	15.671641791044777	frame0
55.319148936170215	32.97872340425532	11.702127659574469	frame0
49.21875	35.46875	15.312500000000002	frame0
47.146401985111666	36.72456575682382	16.129032258064516	frame0
46.15384615384615	36.92307692307693	16.923076923076923	frame0
46.56421127009362	40.54054054054054	12.895248189365837	frame0
50.28409090909091	36.64772727272727	13.068181818181818	frame0
46.75174013921114	38.39907192575406	14.849187935034802	frame0
50.68990559186638	34.78576615831518	14.524328249818447	frame0
54.181184668989545	29.965156794425084	15.853658536585366	frame0
47.32297063903281	38.1692573402418	14.507772020725387	frame0
40.909090909090914	50.0	9.090909090909092	frame1
52.45614035087719	32.98245614035088	14.561403508771932	frame0
47.8515625	38.28125	13.8671875	frame0
53.06603773584906	32.66509433962264	14.268867924528303	frame0
50.82508250825083	36.96369636963696	12.211221122112212	frame0
56.402877697841724	32.66187050359712	10.93525179856115	frame0
52.752293577981646	32.56880733944954	14.678899082568808	frame0
50.54545454545455	33.81818181818182	15.636363636363637	frame0
57.36371033360456	29.0480065093572	13.588283157038243	frame0
51.5625	37.5	10.9375	frame0
49.9535747446611	38.16155988857939	11.884865366759517	frame0
50.66666666666667	35.61904761904762	13.714285714285715	frame0
50.986031224322105	34.41522870446453	14.598740071213367	frame0
53.57142857142857	32.142857142857146	14.285714285714285	frame0
53.84615384615385	15.384615384615385	30.76923076923077	frame0
47.93077965266658	36.30373198669787	15.765488360635546	frame0
49.13907284768212	36.29139072847682	14.56953642384106	frame0
55.30671859785784	31.645569620253166	13.047711781888996	frame0
59.8937583001328	28.021248339973436	12.084993359893758	frame0
49.50071326676177	37.51783166904422	12.981455064194009	frame0
50.54644808743169	40.43715846994536	9.01639344262295	frame0
40.32258064516129	46.774193548387096	12.903225806451612	frame1
42.857142857142854	28.57142857142857	28.57142857142857	fuzzy
54.418604651162795	35.348837209302324	10.232558139534884	frame0
56.43564356435643	21.782178217821784	21.782178217821784	frame0
57.692307692307686	28.846153846153843	13.461538461538462	frame0
			fuzzy
68.42105263157895	15.789473684210526	15.789473684210526	frame0
50.0	0.0	50.0	fuzzy
49.16864608076009	40.61757719714964	10.21377672209026	frame0
52.50475586556753	34.11540900443881	13.379835129993658	frame0
54.88721804511278	28.57142857142857	16.541353383458645	frame0
37.0	42.0	21.0	fuzzy
43.63636363636363	43.63636363636363	12.727272727272727	fuzzy
48.26732673267327	33.910891089108915	17.82178217821782	frame0
47.54763585038814	38.038108680310515	14.41425546930134	frame0
52.34159779614325	35.81267217630854	11.84573002754821	frame0
51.055858310626704	35.79700272479564	13.147138964577657	frame0
53.54505169867061	31.610044313146236	14.84490398818316	frame0
44.29223744292237	37.89954337899543	17.80821917808219	fuzzy
49.250398724082935	37.25677830940989	13.492822966507175	frame0
0.0	100.0	0.0	frame1
57.692307692307686	26.923076923076923	15.384615384615385	frame0
64.28571428571429	21.428571428571427	14.285714285714285	frame0
50.26315789473684	38.68421052631579	11.052631578947368	frame0
52.57731958762887	35.49337260677467	11.929307805596466	frame0
58.098591549295776	31.690140845070424	10.211267605633804	frame0
51.630157921548644	32.85787060621498	15.511971472236372	frame0
51.8005540166205	32.40997229916898	15.789473684210526	frame0
50.87173942424652	35.38315988647114	13.745100689282335	frame0
53.33889816360601	34.223706176961606	12.437395659432388	frame0
49.72375690607735	30.939226519337016	19.337016574585636	frame0
48.333333333333336	36.96969696969697	14.696969696969697	frame0
49.96138996138996	36.52509652509652	13.513513513513514	frame0
46.52855543113102	40.369540873460245	13.101903695408733	frame0
50.872093023255815	35.174418604651166	13.953488372093023	frame0
50.44404973357016	33.747779751332146	15.808170515097691	frame0
50.673854447439346	36.118598382749326	13.20754716981132	frame0
50.74626865671642	34.02985074626866	15.223880597014924	frame0
46.461848400906575	38.15159909342734	15.38655250566608	frame0
34.74178403755869	28.638497652582164	36.61971830985916	fuzzy
44.70546861262529	39.053982767715844	16.24054861965887	fuzzy
51.58227848101266	32.120253164556964	16.297468354430382	frame0
49.21161825726141	36.65975103734439	14.12863070539419	frame0
55.42168674698795	31.92771084337349	12.650602409638553	frame0
66.66666666666666	33.33333333333333	0.0	frame0
51.438848920863315	35.61151079136691	12.949640287769784	frame0
50.19204178829313	34.19880165924105	15.609156552465816	frame0
52.55474452554745	32.11678832116788	15.328467153284672	frame0
46.2962962962963	34.92063492063492	18.78306878306878	frame0
51.53313550939663	33.531157270029674	14.93570722057369	frame0
50.20134228187919	33.422818791946305	16.375838926174495	frame0
58.69565217391305	26.08695652173913	15.217391304347828	frame0
49.5555049008434	35.6507864144062	14.793708684750397	frame0
0.0	100.0	0.0	frame1
