name	wt_ribo_YPD1_sum	wt_ribo_YPD2_sum	wt_ribo_YPD3_sum	ncs2d_ribo_YPD1_sum	ncs2d_ribo_YPD2_sum	ncs2d_ribo_YPD3_sum	elp6d_ribo_YPD1_sum	elp6d_ribo_YPD2_sum	elp6d_ribo_YPD3_sum	ncs2d_elp6d_ribo_YPD1_sum	ncs2d_elp6d_ribo_YPD2_sum	ncs2d_elp6d_ribo_YPD3_sum	wt_ribo_YPD1_mean	wt_ribo_YPD2_mean	wt_ribo_YPD3_mean	ncs2d_ribo_YPD1_mean	ncs2d_ribo_YPD2_mean	ncs2d_ribo_YPD3_mean	elp6d_ribo_YPD1_mean	elp6d_ribo_YPD2_mean	elp6d_ribo_YPD3_mean	ncs2d_elp6d_ribo_YPD1_mean	ncs2d_elp6d_ribo_YPD2_mean	ncs2d_elp6d_ribo_YPD3_mean	wt_ribo_YPD1_CoV	wt_ribo_YPD2_CoV	wt_ribo_YPD3_CoV	ncs2d_ribo_YPD1_CoV	ncs2d_ribo_YPD2_CoV	ncs2d_ribo_YPD3_CoV	elp6d_ribo_YPD1_CoV	elp6d_ribo_YPD2_CoV	elp6d_ribo_YPD3_CoV	ncs2d_elp6d_ribo_YPD1_CoV	ncs2d_elp6d_ribo_YPD2_CoV	ncs2d_elp6d_ribo_YPD3_CoV
NM_001178158.2	172	234	90	282	182	126	177	121	148	278	203	344	0.44559585492227977	0.6062176165803109	0.23316062176165803	0.7305699481865285	0.47150259067357514	0.32642487046632124	0.4585492227979275	0.3134715025906736	0.38341968911917096	0.7202072538860104	0.5259067357512953	0.8911917098445595	2.2970665004884996	1.791589003792194	2.5771880700804544	1.8083636592872387	2.2418882200528927	2.1795127151374327	1.9116560804177405	2.3620265306414345	2.1648414866253685	2.1155731144806644	2.060847406509156	1.8205197158254063
NM_001178159.1	107	173	86	192	145	68	97	85	80	160	167	199	0.4533898305084746	0.7330508474576272	0.3644067796610169	0.8135593220338984	0.614406779661017	0.288135593220339	0.4110169491525424	0.3601694915254237	0.3389830508474576	0.6779661016949152	0.7076271186440678	0.8432203389830508	2.2680174014062557	1.45184908953963	2.445718306890956	1.5039128437537748	1.5744670020283467	2.030090942199591	1.8035251098555456	1.9706458064180985	2.008005255566574	1.918406087066453	1.6817847124526548	1.4984971448777464
NM_001178160.1	74	75	49	86	91	42	77	52	69	118	109	140	0.19473684210526315	0.19736842105263158	0.12894736842105264	0.22631578947368422	0.2394736842105263	0.11052631578947368	0.2026315789473684	0.1368421052631579	0.18157894736842106	0.3105263157894737	0.2868421052631579	0.3684210526315789	3.8004492353725694	2.7320480921958437	3.301323223459547	2.407758376994215	2.2415561221697433	3.0601928391649937	2.723147834464076	2.8311085120668666	2.835537381653633	2.312051308224319	2.427350590547989	2.384186771593983
NM_001178161.1	1573	2205	1041	2725	2171	1106	1856	1279	1232	2201	1742	2742	2.5535714285714284	3.5795454545454546	1.6899350649350648	4.423701298701299	3.5243506493506493	1.7954545454545454	3.012987012987013	2.0762987012987013	2.0	3.573051948051948	2.8279220779220777	4.451298701298701	1.1903479213568366	1.0491723332366212	1.2571432213250457	0.8100122773087651	0.9866028251547824	1.2002850813098314	1.0204666490767562	1.2606359119052433	1.2207554638169866	1.0427217765501458	1.1596293818827037	1.0706590579638158
NM_001178162.2	312	374	196	427	340	198	309	239	199	387	294	478	0.23335826477187735	0.27973074046372476	0.14659685863874344	0.3193717277486911	0.2543006731488407	0.1480927449513837	0.23111443530291698	0.1787584143605086	0.14884068810770382	0.2894540014958863	0.2198952879581152	0.3575168287210172	3.095635730112978	2.4691986533968913	3.016576886887799	2.064188682685532	2.390063606140675	2.9015354250043313	2.424822798614682	2.756056875865184	2.914345723527741	2.433704544597406	2.7011765158486054	2.3993890140378316
NM_001178164.1	604	843	396	970	768	438	682	465	493	845	671	1016	0.5431654676258992	0.7580935251798561	0.35611510791366907	0.8723021582733813	0.6906474820143885	0.39388489208633093	0.6133093525179856	0.4181654676258993	0.4433453237410072	0.7598920863309353	0.6034172661870504	0.9136690647482014	1.9605760490222635	1.7804001499301256	2.5231528970516086	1.4062964296085747	1.5910919111877189	1.9201008942217495	1.7320649900848168	1.9365352088708798	2.1489379706832503	1.6586319086757186	1.811931490218508	1.8346384146567676
NM_001178165.2	65	95	51	104	102	68	85	65	60	127	90	161	0.2070063694267516	0.30254777070063693	0.1624203821656051	0.33121019108280253	0.3248407643312102	0.21656050955414013	0.27070063694267515	0.2070063694267516	0.1910828025477707	0.40445859872611467	0.28662420382165604	0.5127388535031847	2.960366206668482	2.5221861039585836	2.8848152815833386	2.1556496548221027	2.314087527962735	2.234205810298726	2.3622580060905154	2.554810952195026	2.965957603935399	2.0521643280075397	2.4168820774001496	2.063688021871126
NM_001178166.1	834	1086	486	1082	902	553	768	577	664	1001	739	1256	1.019559902200489	1.3276283618581908	0.5941320293398533	1.3227383863080684	1.1026894865525672	0.676039119804401	0.9388753056234719	0.7053789731051344	0.8117359413202934	1.223716381418093	0.9034229828850856	1.5354523227383863	1.6576679170632722	1.3733871219270535	1.7756121124885331	1.2379870163489566	1.3109921169637548	1.6276023276772569	1.4494139882769987	1.5886907482502868	1.5365554044279384	1.4058588708739759	1.489485575399067	1.4085360613014142
NM_001178167.1	356	502	225	487	463	248	419	328	294	600	530	785	0.714859437751004	1.0080321285140563	0.45180722891566266	0.9779116465863453	0.929718875502008	0.4979919678714859	0.8413654618473896	0.6586345381526104	0.5903614457831325	1.2048192771084338	1.0642570281124497	1.5763052208835342	1.8115760406168102	1.6166987832875537	2.052376897109533	1.7495139880163777	1.5976528869802409	1.8026011302532297	1.7097495182751836	1.8700521791417548	1.9288255551963056	1.7773886073589567	1.715134063153241	1.7660463737030534
NM_001178168.1	2519	3368	1702	3045	2433	1480	2197	1808	1713	2449	2145	3333	3.404054054054054	4.551351351351351	2.3	4.114864864864865	3.287837837837838	2.0	2.968918918918919	2.443243243243243	2.3148648648648646	3.3094594594594593	2.8986486486486487	4.504054054054054	1.1685013673517834	1.046251715150874	1.2141974763337648	1.0414343852352215	1.0240697758526736	1.2346486299805528	1.1010089638271885	1.175588970580619	1.1609850683688498	1.1050705951856266	1.1488603626658582	1.147515676739539
NM_001178169.1	111	150	69	174	141	92	141	95	83	194	116	251	0.07838983050847458	0.1059322033898305	0.048728813559322036	0.1228813559322034	0.09957627118644068	0.06497175141242938	0.09957627118644068	0.067090395480226	0.05861581920903955	0.1370056497175141	0.08192090395480225	0.1772598870056497	5.078967815311791	3.637619848547147	4.806979902422593	3.4656115959019997	3.470224282984283	4.21304821092891	3.784604113603507	4.493932102426277	4.583465823892971	3.255078603433144	4.2372651204099165	3.161920815060443
NM_001178170.2	582	775	442	871	801	399	604	427	437	723	629	820	2.0278745644599305	2.700348432055749	1.5400696864111498	3.034843205574913	2.7909407665505226	1.3902439024390243	2.1045296167247387	1.4878048780487805	1.5226480836236933	2.519163763066202	2.191637630662021	2.857142857142857	1.4941865258662483	1.198628912376009	1.580878555404203	1.1460324268060311	1.2132974862705175	1.4057092307416927	1.292731798293716	1.3334715356278213	1.5667209676132934	1.3214960441346908	1.263898104010202	1.4488843067221533
NM_001178171.2	526	636	352	734	537	337	587	391	396	648	537	821	0.3937125748502994	0.47604790419161674	0.2634730538922156	0.5494011976047904	0.40194610778443113	0.2522455089820359	0.4393712574850299	0.2926646706586826	0.2964071856287425	0.48502994011976047	0.40194610778443113	0.6145209580838323	2.380739648028758	1.937096761831638	2.367088767514454	1.7462228985531387	1.9512103661351046	2.306757309642762	1.9391418180890208	2.1782925263939155	2.2553842628334277	2.1647141336483853	2.165211841576326	1.9013140187770623
NM_001178172.1	38	50	29	64	66	23	53	50	34	52	76	91	0.15702479338842976	0.2066115702479339	0.11983471074380166	0.2644628099173554	0.2727272727272727	0.09504132231404959	0.2190082644628099	0.2066115702479339	0.14049586776859505	0.21487603305785125	0.3140495867768595	0.3760330578512397	3.1784726638505347	2.6023034800902116	3.2928200813135353	2.1931517829957103	2.2156657543277767	3.092126844331008	2.2667154504880944	2.747652940328877	3.014297316593992	2.8253655455980464	2.529903000254942	2.264709761447268
NM_001178173.1	27	25	10	30	23	12	14	7	10	13	27	28	0.05304518664047151	0.04911591355599214	0.019646365422396856	0.05893909626719057	0.04518664047151277	0.023575638506876228	0.0275049115913556	0.0137524557956778	0.019646365422396856	0.025540275049115914	0.05304518664047151	0.0550098231827112	5.888733442431335	4.928907499016213	8.390369901655951	4.654544623461412	5.3744511629125356	7.460892499251636	5.9520369229414625	8.476759732825622	7.758754263187835	6.182956586473171	4.699419151169761	4.8700631067108
NM_001178174.1	399	527	279	548	511	291	524	333	326	581	460	704	0.27479338842975204	0.36294765840220383	0.1921487603305785	0.3774104683195592	0.35192837465564736	0.20041322314049587	0.3608815426997245	0.22933884297520662	0.22451790633608815	0.400137741046832	0.3168044077134986	0.48484848484848486	2.7379537749581413	2.093502306035642	2.6821261907511538	1.9614842265420618	2.1323907129654396	2.535537471994597	1.9854092830624535	2.3809324570045893	2.477109470362332	2.146615025212671	2.461363906039588	1.9632159635062945
NM_001178175.1	157	290	117	348	279	178	231	193	130	352	305	393	1.6020408163265305	2.9591836734693877	1.1938775510204083	3.5510204081632653	2.8469387755102042	1.816326530612245	2.357142857142857	1.969387755102041	1.3265306122448979	3.5918367346938775	3.1122448979591835	4.010204081632653	1.0481007160193176	1.0383678674664705	1.2362914707226405	1.003712837788403	1.1939371950693012	1.2804811941311967	1.008826645873213	1.0702254156074742	1.275170539032877	1.0733243899291909	1.1328483097687265	0.9932659056149671
NM_001178176.1	80	125	83	169	148	75	116	83	82	127	114	183	0.10796221322537113	0.16869095816464239	0.11201079622132254	0.22807017543859648	0.19973009446693657	0.10121457489878542	0.15654520917678813	0.11201079622132254	0.1106612685560054	0.17139001349527666	0.15384615384615385	0.24696356275303644	4.483225633146597	2.7035280253372247	3.342105332988841	2.3713769742910946	2.4723330639349372	3.3565464877347244	2.7769063912841845	3.1768831727402107	3.270454708008982	2.8066803481213842	2.9309623915261254	2.4809716952138894
NM_001178177.1	107	115	57	120	112	67	77	76	69	104	73	117	0.2972222222222222	0.3194444444444444	0.15833333333333333	0.3333333333333333	0.3111111111111111	0.18611111111111112	0.21388888888888888	0.2111111111111111	0.19166666666666668	0.28888888888888886	0.20277777777777778	0.325	2.652869529153509	2.104594234179945	2.9809695867808412	1.9648725744900843	2.071843612796713	2.5130423573566807	2.4985681902874064	2.6452365137263305	3.278732712376703	2.26683348765495	2.5791821693717654	2.3810219197107423
NM_001178178.1	177	186	90	181	183	101	232	156	182	230	232	294	1.1493506493506493	1.2077922077922079	0.5844155844155844	1.1753246753246753	1.1883116883116882	0.6558441558441559	1.5064935064935066	1.0129870129870129	1.1818181818181819	1.4935064935064934	1.5064935064935066	1.9090909090909092	1.612556462473388	1.2257774765918577	1.913843447122887	1.2500532614226132	1.3254156610907426	1.6573128052319823	1.4603187040505647	1.5433738122651401	1.9116300850141994	1.644102267525806	1.9779522542741992	1.5883003393804715
NM_001178179.1	51	62	31	77	50	29	45	33	28	51	47	71	0.18888888888888888	0.22962962962962963	0.11481481481481481	0.2851851851851852	0.18518518518518517	0.10740740740740741	0.16666666666666666	0.12222222222222222	0.1037037037037037	0.18888888888888888	0.17407407407407408	0.26296296296296295	3.185096531843397	2.4300877172626145	3.249362368515653	2.232499115717386	2.649149404064588	3.49401152752316	2.7253457200289843	3.418759523492092	3.8596646031681625	2.444822061382503	2.8631110123965744	2.564455137079349
NM_001178180.1	6524	8550	4249	10248	8299	4843	7095	5171	5343	9682	8042	11653	6.636826042726348	8.697863682604273	4.322482197355035	10.425228891149542	8.442522889114954	4.92675483214649	7.217700915564598	5.260427263479145	5.435401831129196	9.849440488301118	8.181078331637844	11.854526958290947	1.2280008816587578	1.0525949901733247	1.186073355189915	0.8116946762867863	0.9053654272642843	1.1083431149644878	1.0320705958381182	1.1404841667313759	1.0674848310853144	0.9793300546478119	1.0867395445828334	1.036744850378429
NM_001178181.1	1117	1449	731	2176	1986	1097	1620	1230	1197	2420	1951	2762	3.1914285714285713	4.14	2.0885714285714285	6.217142857142857	5.674285714285714	3.1342857142857143	4.628571428571429	3.5142857142857142	3.42	6.914285714285715	5.574285714285714	7.8914285714285715	1.0750448615158574	1.0411496009338326	1.179578914636126	0.9123817597864928	0.9324867564745274	1.0380962492626973	0.99132588541378	1.1452654892440597	1.1665769077505705	0.9927414444402383	1.109012379630434	1.0428836671567312
NM_001178183.1	115620	120515	64138	122027	105138	62492	101013	78830	78472	94551	80295	117364	240.37422037422039	250.55093555093555	133.34303534303535	253.6943866943867	218.58212058212058	129.92099792099793	210.006237006237	163.8877338877339	163.14345114345113	196.57172557172558	166.93347193347194	244.0	0.8797203199022914	0.8614674995190493	0.9685018734542165	0.7377889936514938	0.8327619870216649	0.8609033660560543	0.855932616300757	0.9517901111065737	0.957864699555526	0.8760467241551385	0.9128011613956339	0.8985611732014296
NM_001178184.1	147	151	88	202	160	132	177	134	120	277	207	326	0.588	0.604	0.352	0.808	0.64	0.528	0.708	0.536	0.48	1.108	0.828	1.304	2.02941244596308	1.7487445815094191	2.197787864926918	1.6088611865557838	1.5706364459611675	2.0022860799200908	1.6690118549713846	1.8700721345800033	1.7634230535197617	1.5664463203512964	1.5826718184248008	1.532892069738017
NM_001178185.1	143	206	98	147	124	68	161	113	132	135	116	199	0.2549019607843137	0.3672014260249554	0.1746880570409982	0.2620320855614973	0.22103386809269163	0.12121212121212122	0.28698752228163993	0.2014260249554367	0.23529411764705882	0.24064171122994651	0.20677361853832443	0.35472370766488415	2.7866325945923136	2.141723009259805	2.809425170101266	2.1302272531764124	2.5974868966439373	2.9940789783456654	2.1479476397965893	2.8165315419359027	2.5331287119742982	2.4616773507486127	2.5689698048531024	2.2363505061634177
NM_001178186.1	341	506	239	510	417	255	463	339	320	546	436	709	0.40838323353293415	0.6059880239520958	0.28622754491017965	0.6107784431137725	0.4994011976047904	0.30538922155688625	0.5544910179640719	0.4059880239520958	0.38323353293413176	0.6538922155688622	0.5221556886227545	0.8491017964071856	2.268439052594117	1.8243949867350129	2.3289134263503213	1.6803699135450014	1.7877075339145245	2.242443313489398	1.7621903376985595	1.8829256646808497	2.110071688616317	1.8121101429266995	2.0443558477149852	1.7325837358558098
NM_001178187.1	1004	1220	678	1447	1215	781	1167	976	890	1570	1222	1825	2.5353535353535355	3.080808080808081	1.7121212121212122	3.654040404040404	3.0681818181818183	1.9722222222222223	2.946969696969697	2.4646464646464645	2.2474747474747474	3.9646464646464645	3.085858585858586	4.608585858585859	1.309881583744703	1.2020784900580999	1.4773560956576848	1.1077303600814177	1.2477515051692856	1.4315643120414798	1.4667315007189254	1.425026594491775	1.5477795621992019	1.3737716836272154	1.4368069564628667	1.2735156378523345
NM_001178188.1	398	489	250	513	413	294	372	287	275	504	389	658	0.5195822454308094	0.6383812010443864	0.3263707571801567	0.6697127937336814	0.5391644908616188	0.3838120104438642	0.4856396866840731	0.37467362924281983	0.35900783289817234	0.6579634464751958	0.5078328981723238	0.8590078328981723	2.130259799660258	1.6903903244691671	2.2056107561950116	1.564137138578164	1.6862353873231335	1.9740663626703718	1.7225458299402512	2.1085727735962836	2.1605933513462685	1.628584596372874	1.8612417195864466	1.6839803239991262
NM_001178189.1	1033	1120	546	1640	1463	793	1246	1006	990	1719	1547	2006	6.841059602649007	7.417218543046357	3.615894039735099	10.860927152317881	9.688741721854305	5.251655629139073	8.251655629139073	6.662251655629139	6.556291390728477	11.3841059602649	10.245033112582782	13.28476821192053	1.0444651053858085	0.8521677914166269	0.9836825211197855	0.787179104079664	0.8971134770619482	0.9042176793418596	0.8973592973852529	1.1171923806009019	1.1363060696230527	0.9609670493829154	0.9327570391344456	0.9145271474050538
NM_001178191.1	156	184	96	189	171	101	158	103	114	184	177	222	1.5757575757575757	1.8585858585858586	0.9696969696969697	1.9090909090909092	1.7272727272727273	1.02020202020202	1.595959595959596	1.0404040404040404	1.1515151515151516	1.8585858585858586	1.7878787878787878	2.242424242424242	1.1577837053267983	1.05111894558542	1.5829654625456124	0.9136943341703845	0.9203081232197785	1.2365361962243167	1.1212903876003972	1.1884925728876485	1.5661267903366023	1.51209988973621	1.5458166441828445	1.1539348205087492
NM_001178192.2	85	134	55	115	102	57	107	83	87	141	113	147	0.14096185737976782	0.2222222222222222	0.0912106135986733	0.19071310116086235	0.1691542288557214	0.0945273631840796	0.17744610281923714	0.13764510779436154	0.14427860696517414	0.23383084577114427	0.18739635157545606	0.24378109452736318	3.284170539514427	2.70934153651063	3.738126090306846	2.626681748605931	2.712604551633007	3.384360781986956	2.495173247774022	2.924901660392745	2.8028685854902675	2.5854774597599333	2.6443163466168995	2.530900656984023
NM_001178193.1	87	123	72	152	143	63	122	89	114	160	135	157	0.13530326594090203	0.19129082426127528	0.1119751166407465	0.2363919129082426	0.2223950233281493	0.09797822706065319	0.18973561430793157	0.13841368584758942	0.17729393468118196	0.24883359253499224	0.2099533437013997	0.24416796267496113	4.21924502793782	2.717390636883729	3.2291612465852237	2.240364379564783	2.4150437073542035	3.292911810928343	2.6051276697259333	2.861064211786494	2.7061939300844617	2.4886034777110844	2.5125739711425523	2.54889348635187
NM_001178194.1	324	467	249	537	438	245	387	301	306	462	372	569	1.4273127753303965	2.05726872246696	1.0969162995594715	2.3656387665198237	1.9295154185022025	1.079295154185022	1.7048458149779735	1.3259911894273129	1.3480176211453745	2.0352422907488985	1.6387665198237886	2.5066079295154187	1.4734283870665166	1.3087164919373007	1.6847821946662636	1.0885484109768084	1.1207500679978357	1.3482781854020087	1.265052195461826	1.334700847100022	1.2400498974573508	1.3569466657640281	1.3562335971603185	1.2584298240772447
NM_001178195.2	191	263	162	365	304	136	254	207	162	300	295	328	0.1857976653696498	0.25583657587548636	0.1575875486381323	0.3550583657587549	0.29571984435797666	0.13229571984435798	0.24708171206225682	0.20136186770428016	0.1575875486381323	0.2918287937743191	0.28696498054474706	0.31906614785992216	3.1218102289694305	2.4385258115330397	3.0449604377787236	1.8754837436954441	2.2336871555872695	2.946063583935899	2.3803228631118163	2.707782756350833	2.6894081341074743	2.166294457830378	2.4994520739072144	2.362094531918859
NM_001178196.2	592	731	401	804	661	392	793	583	497	993	884	1240	0.774869109947644	0.9568062827225131	0.524869109947644	1.0523560209424083	0.8651832460732984	0.5130890052356021	1.037958115183246	0.7630890052356021	0.650523560209424	1.299738219895288	1.1570680628272252	1.6230366492146597	1.7338842719682368	1.4063741781273253	1.718174340299469	1.3656523682398138	1.3527309814098258	1.7121996708927159	1.4063865777086642	1.617289832452531	1.585512763898326	1.389993926388206	1.5222706781890214	1.254155833031145
NM_001178197.1	14	18	10	14	7	5	4	7	6	23	20	22	0.020172910662824207	0.025936599423631124	0.01440922190201729	0.020172910662824207	0.010086455331412104	0.007204610951008645	0.005763688760806916	0.010086455331412104	0.008645533141210375	0.03314121037463977	0.02881844380403458	0.03170028818443804	10.605101618830977	11.109113176151535	10.497561044299188	6.974347081479796	9.913852804401252	11.747290989791887	13.143398257258958	13.542034372195168	10.715975496058716	6.507997736576877	6.646326112496346	11.06754484684069
NM_001178198.1	32	41	29	46	35	26	29	25	33	36	23	46	0.19875776397515527	0.2546583850931677	0.18012422360248448	0.2857142857142857	0.21739130434782608	0.16149068322981366	0.18012422360248448	0.15527950310559005	0.20496894409937888	0.2236024844720497	0.14285714285714285	0.2857142857142857	2.8024037533651356	2.5327098677585487	2.7680925750707313	2.4880966621094127	2.6070097813395328	2.5812177186829097	2.9039417223411808	3.5681760046275763	2.5066486430393597	3.2394742895784034	2.9133314263914434	2.3618054534613986
NM_001178199.2	75	116	64	153	120	53	94	70	96	165	111	189	0.08710801393728224	0.13472706155632985	0.0743321718931475	0.17770034843205576	0.13937282229965156	0.06155632984901278	0.1091753774680604	0.08130081300813008	0.11149825783972125	0.1916376306620209	0.1289198606271777	0.21951219512195122	4.4023148244933	3.4921837411213157	4.333715548688029	3.186903792781928	3.1263160019719782	4.281556020517901	3.638949415171769	4.073168014508931	3.2552946306390522	3.0269418709549574	3.3737371009908803	3.1589029448689794
NM_001178200.1	113	150	87	183	140	83	134	114	105	206	139	211	0.23395445134575568	0.3105590062111801	0.18012422360248448	0.37888198757763975	0.2898550724637681	0.17184265010351968	0.2774327122153209	0.2360248447204969	0.21739130434782608	0.42650103519668736	0.28778467908902694	0.43685300207039335	2.851824090311812	2.211785482533714	2.692001244109934	1.9741697281722523	2.0211100643250934	2.8143549596017645	2.428657684203911	2.3877929463289846	2.717150081301244	2.0491009719391307	2.3422260988843493	2.1741921232510837
NM_001178201.2	330	432	240	421	385	200	255	181	177	332	266	352	1.7098445595854923	2.238341968911917	1.2435233160621761	2.1813471502590676	1.994818652849741	1.0362694300518134	1.3212435233160622	0.9378238341968912	0.917098445595855	1.7202072538860103	1.378238341968912	1.8238341968911918	1.333226400383721	1.3743734153453189	1.5459245817632885	1.1765496590329618	1.37428988803355	1.376651564939364	1.2552134008960611	1.4298728089977002	1.7572825886144077	1.3639038338923166	1.5098266640065445	1.5181667127084473
NM_001178202.2	486	602	286	731	616	351	618	464	451	578	487	706	1.3388429752066116	1.6584022038567494	0.7878787878787878	2.0137741046831956	1.696969696969697	0.9669421487603306	1.7024793388429753	1.278236914600551	1.2424242424242424	1.5922865013774106	1.3415977961432506	1.9449035812672177	1.5412134962184003	1.3489381072936482	1.830154053504065	1.1709798473510802	1.2907135278964206	1.653703599945404	1.186811247345492	1.5056784767163427	1.4633977899583082	1.4057310815548627	1.591175981225798	1.355752621058753
