Codon	Nucleotide	Frame	wt_ribo_YPD1	wt_ribo_YPD2	wt_ribo_YPD3	ncs2d_ribo_YPD1	ncs2d_ribo_YPD2	ncs2d_ribo_YPD3	elp6d_ribo_YPD1	elp6d_ribo_YPD2	elp6d_ribo_YPD3	ncs2d_elp6d_ribo_YPD1	ncs2d_elp6d_ribo_YPD2	ncs2d_elp6d_ribo_YPD3
-4	-12	0	0.13163710780290555	0.12617706996207304	0.12401970672754596	0.12540275629855027	0.11863335453082098	0.12273294873139022	0.20064418249905916	0.16577251990224134	0.11336892350652879	0.2317016184694446	0.19010729273189245	0.1233807185228848
-3	-9	0	0.16404965783745973	0.14545774759522392	0.15411555691837134	0.15076908107164338	0.1358675414185028	0.1462906948149035	0.1813897400661979	0.1649686215006425	0.16215969414248643	0.1696401305485544	0.17892746363460763	0.16050400139613522
-2	-6	0	0.1941844240852421	0.17921053434230724	0.209924424945767	0.18103045489952554	0.17353738145125602	0.17590284106006313	0.1665144921459052	0.1659183250044921	0.1786142510052968	0.17983174657950105	0.17717411647983783	0.17699201731136738
-1	-3	0	0.22631952304950181	0.19084042563426495	0.2244335265580673	0.2025616049119699	0.19490437023484078	0.1975904780027373	0.18751360567257375	0.19711273552927738	0.2090722231621074	0.20448846981156144	0.20616709213110307	0.20154562859877115
0	0	0	0.14782772025976282	0.11115971906188427	0.15501259266120648	0.15040401325921723	0.1443749342703073	0.1463876402720373	0.1612804788644833	0.12662187960869134	0.1582944324378245	0.1718003100333746	0.10868959571071021	0.10364761331768045
1	3	0	0.2010983257562881	0.178468077441873	0.22048416113994737	0.19590402416062885	0.18835367773895131	0.1890561505021522	0.17748700191659686	0.19441337079841864	0.20841955233017576	0.13140452759633217	0.18897066482174513	0.18355625394564723
2	6	0	0.22610472222088684	0.21186703707234317	0.23080910274372124	0.21118976675834233	0.19108499860189904	0.20322269633492998	0.21930305447821108	0.21150409318927182	0.20615696011281268	0.1993457939966147	0.2125960316985923	0.19219411610132012
3	9	0	0.20872375517212133	0.20868259302282455	0.21962324764179011	0.20528194893359689	0.1987774727700044	0.2024252417681842	0.1942996054892499	0.17846544515493631	0.20719398154577076	0.19106723632599204	0.1763566049230126	0.18939337513736074
4	12	0	0.17665130644954097	0.16979641286258285	0.1711652564063524	0.16413134809850946	0.14946593725583449	0.1618738952309591	0.21173580636049272	0.19271887906955834	0.16339976872315656	0.188476725227825	0.17376423274939592	0.139262804902645
5	15	0	0.24826948272359936	0.21514428823441606	0.2471604388345957	0.25639144267325514	0.23197869276796768	0.24673244295114138	0.2009454710815239	0.22863422236451705	0.24538972901003783	0.15558831212461535	0.24802870364835777	0.24843110954351466
6	18	0	0.22991296191154065	0.20200048091891665	0.21991222559921358	0.2371802397268736	0.2339353931238827	0.23726618815294748	0.25819380510542955	0.22262862842316125	0.24145194832405018	0.23595806680343945	0.2171138587231526	0.20486477594307878
7	21	0	0.25892897384361974	0.25302119104563	0.2722172358928504	0.26706084390093504	0.27181120161515326	0.2689548435444568	0.22504155096748088	0.22331824715002296	0.25543360792365283	0.20944367442861456	0.23129481577246672	0.2433682316471265
8	24	0	0.21603145836229493	0.22347372658616235	0.21459021488333246	0.22081499553327646	0.22865185440539365	0.22940735157948816	0.2233809604083149	0.20773286392294793	0.21844892744752556	0.25039334904125193	0.2090642383500274	0.21232444177977836
9	27	0	0.18739582289755485	0.17578247162233368	0.1910806539721156	0.17955448180842634	0.18465967821119408	0.18267651396818602	0.19448528333658283	0.17292091059096804	0.17839669406131953	0.2015571019899514	0.1683428403199236	0.15726564465655715
10	30	0	0.2067323724901696	0.1949471403647917	0.2147888872290611	0.19872250469097255	0.203796834552569	0.20167469629359996	0.19647168596748388	0.19057514999862823	0.20266154521291202	0.18313805679689846	0.1896698523374509	0.1778066559090575
11	33	0	0.20099540035924343	0.19060840785287925	0.20600516139821204	0.20304443653485607	0.20242221897072485	0.20982436923846062	0.19386168603799303	0.19329421812168301	0.208586345987225	0.18676392019252375	0.2053961930753249	0.1997345725427493
12	36	0	0.2012102011878584	0.18737175980254892	0.2000209095299023	0.19054577078469695	0.1917163367030067	0.18892480504409997	0.2088280212041472	0.18862057349278014	0.19521384583075857	0.21439887904566768	0.19517729861501004	0.18301091736372246
13	39	0	0.18214215263101244	0.17205858623109338	0.1846870166641227	0.1791776376149542	0.1814268689275084	0.18248575032672915	0.1869250419300845	0.16883836772794658	0.18914400709379417	0.188702542807106	0.1708706721074752	0.1702594669172342
14	42	0	0.1820213271649165	0.1637523496574856	0.18310967864651995	0.17438857598957916	0.17041651154719933	0.17256604097097394	0.18125310919740578	0.1751119278031687	0.18123943812928853	0.17634648658229604	0.19170646007550662	0.17503957769706877
15	45	0	0.18299688092820973	0.16688458970619244	0.17948541343050134	0.17502842602641203	0.1766492962049424	0.17287564097923994	0.19284571291107716	0.17148650363909565	0.18089134701892498	0.19601818023400208	0.17561797606026708	0.1658361813082887
