Codon	Nucleotide	Frame	wt_ribo_YPD1	wt_ribo_YPD2	wt_ribo_YPD3	ncs2d_ribo_YPD1	ncs2d_ribo_YPD2	ncs2d_ribo_YPD3	elp6d_ribo_YPD1	elp6d_ribo_YPD2	elp6d_ribo_YPD3	ncs2d_elp6d_ribo_YPD1	ncs2d_elp6d_ribo_YPD2	ncs2d_elp6d_ribo_YPD3
-4	-11	1	0.10008262558481593	0.10594697273217922	0.09554049685930786	0.09711520073648816	0.09889552376263958	0.09455511244176713	0.10863529820319821	0.12993677690494926	0.09619557240120193	0.09642959326636656	0.1119151941743091	0.08938783215814292
-3	-8	1	0.1078454594748167	0.13204825395621922	0.10489294923840044	0.10757000815547937	0.11093672617137607	0.10306760957715941	0.1259480095171841	0.1532537046770356	0.111141247540699	0.07696275881120548	0.13067397056884159	0.10570355191243733
-2	-5	1	0.10851746599066753	0.1397975411320562	0.11663547278103889	0.11240781275506445	0.1178538482226079	0.1103871695743642	0.12897153576831683	0.1545528683889576	0.1196279876952878	0.08652334996787694	0.12839023962539634	0.11330360940482233
-1	-2	1	0.14072743347455133	0.17413869747975744	0.15133307110747232	0.14434816413103635	0.14582375291915312	0.14203509012275037	0.13716529190888646	0.1726527356006034	0.1255486780981204	0.09236266487433631	0.1385277769841044	0.1229489423080021
0	1	1	0.16247109257937936	0.201060962616483	0.17241765541544876	0.1812550572037811	0.1788636375772716	0.18350719886797484	0.22362604858627744	0.2658728333591926	0.15410067557985646	0.11541104386280433	0.18443757681737463	0.12175199135736654
1	4	1	0.11707589380173306	0.14013794909585264	0.12089603442040328	0.12551866975814158	0.13057516989448228	0.12503708537997907	0.14451850775164118	0.17259832036659617	0.10150291432678546	0.07880133403364228	0.13604599891277236	0.09726679084290901
2	7	1	0.10155022602173151	0.1394971811640005	0.10605680997890973	0.12030142950368711	0.12310158662795585	0.11356653597432999	0.1270183378100851	0.15691312916402003	0.09305372611978335	0.07677154698807204	0.11171095807367577	0.08476272071782298
3	10	1	0.11064934873060801	0.1513613999022005	0.11978413174866671	0.1351942789573117	0.12955499099977547	0.12350947809442674	0.12284587158352195	0.1465130175643934	0.10277968054473245	0.07532274971279182	0.1142731927907119	0.08923676067893649
4	13	1	0.09334711200065607	0.11846197140116657	0.09472995098645316	0.10807140527084255	0.10868769542622694	0.10154000229160708	0.12171507276559831	0.1450846176717043	0.08673248160935954	0.06293810701445737	0.1061346936291117	0.07937063099845502
5	16	1	0.07613756582461455	0.1381255373098795	0.0750898009903588	0.09367995293258113	0.10599813288563627	0.0938587826190242	0.1071900526551568	0.13833712865481118	0.07823322413890851	0.07066012294869203	0.09242611899569385	0.06542557137939997
6	19	1	0.13082499263178415	0.1760710132742491	0.14360171047408912	0.15483007409680397	0.1626412474258352	0.15074191185983837	0.15724755326890988	0.19788780037144366	0.12332059587464426	0.08364781831998577	0.14721709472013994	0.10612190370100898
7	22	1	0.1381166495394068	0.16916273400896809	0.14333152851647088	0.15157099284694345	0.1715137123585884	0.15427754002957958	0.1554999550957552	0.18897730580276423	0.13095615855060175	0.08644245265808974	0.14624542599894508	0.11543023099672824
8	25	1	0.130415609352013	0.1592508550631301	0.13723165124255163	0.14577104783679665	0.1575789960922521	0.14652614758416216	0.1378244206316334	0.17522385540744373	0.12382128850913329	0.08467006614366063	0.13378702386031296	0.11503512097418833
9	28	1	0.12444479283761437	0.17107502580558936	0.1370238189674607	0.1393070904306284	0.1472767349813113	0.13350100136494744	0.1451836835268904	0.1809510587867018	0.12074202880702585	0.08933269290776041	0.13523524348298555	0.11043325129990017
10	31	1	0.10674862125354298	0.13436102571024808	0.113694646088502	0.11481316378146877	0.12215096538516085	0.1137986459152443	0.13368218966758158	0.1625723135007691	0.10257940349093686	0.08020600550358402	0.13323001631313122	0.09450102068512976
11	34	1	0.11656609575522554	0.15178190385747845	0.1277752827259136	0.12404835659552259	0.13203588058463067	0.12060540488019653	0.14103540551033633	0.170292474825541	0.10831233415583608	0.08779564402180323	0.14769983459436412	0.10490171098434166
12	37	1	0.15442246281482133	0.18100692874929772	0.15772391356651894	0.15312938928658568	0.16039994530867627	0.1865840050614901	0.1589104927070329	0.1961805224044677	0.13262096156027772	0.08868551442946265	0.16408823442700088	0.12237951904022401
13	40	1	0.10766780257982167	0.1321784099423767	0.11219825370784718	0.11156763380499644	0.11672546853603823	0.10960447326197872	0.12259189537842681	0.1482883145738784	0.10495769350475968	0.08176511729221045	0.1269358310299773	0.09799890647290942
14	43	1	0.1207139980427185	0.15145150789261724	0.13148508883628698	0.12784271314421675	0.1357688079038988	0.1282002580631369	0.14993666679367104	0.1804885292976406	0.1202663708042613	0.08542020483441486	0.15228586339949396	0.11516295068736301
15	46	1	0.11276578304489678	0.1417699049222886	0.12404469338803112	0.12082992916582666	0.12430725259442753	0.11680527933592502	0.13604658719596735	0.16252470017101278	0.10893819994894732	0.0870896311363875	0.1384349423929075	0.10578489809354848
