Codon	Nucleotide	Frame	wt_ribo_YPD1	wt_ribo_YPD2	wt_ribo_YPD3	ncs2d_ribo_YPD1	ncs2d_ribo_YPD2	ncs2d_ribo_YPD3	elp6d_ribo_YPD1	elp6d_ribo_YPD2	elp6d_ribo_YPD3	ncs2d_elp6d_ribo_YPD1	ncs2d_elp6d_ribo_YPD2	ncs2d_elp6d_ribo_YPD3
-5	-13	2	0.11358933641097355	0.10195546168748537	0.10895961933046669	0.10956300342133604	0.10076666190243874	0.11225703636715041	0.1177392191955055	0.10816921749401408	0.10037293342165984	0.169983627115792	0.1424788760879749	0.12764851745949202
-4	-10	2	0.09786381788286355	0.09478764772404198	0.08947057229940579	0.0939437338582699	0.08675407301025637	0.09299877039101277	0.1242899340304688	0.07447241829584766	0.09986474741643779	0.17331892405774357	0.08377505424416606	0.11662469345100077
-3	-7	2	0.12264527704194739	0.09900109299992502	0.11765457431528531	0.11497741516420305	0.11203183440341768	0.11542131431826712	0.09375785455745436	0.09051594731644179	0.1210598222683813	0.14890862853498907	0.11487661973715384	0.12922499333544535
-2	-4	2	0.14625650062963005	0.11890838267986188	0.1461678527329568	0.13477658375552962	0.12984794960877027	0.1341557640119564	0.1235773791261172	0.09764191444649577	0.1451552757842749	0.15242598317027858	0.11811853661317168	0.15955777004356947
-1	-1	2	0.23354995537735354	0.1774306590646563	0.2386224924236021	0.24274948112598654	0.22069636180926017	0.23940542133533319	0.1757076564142254	0.159492345595159	0.23779386610206768	0.1838054471940104	0.16041053729634577	0.21094858217501197
0	2	2	0.12454977806991403	0.10701159601854503	0.11157325076969028	0.12095540879852089	0.1160572968596099	0.12682233605767917	0.13187654801209445	0.0931831335012257	0.10790896003568418	0.1927699680139718	0.10436643553607522	0.1168548359146436
1	5	2	0.1493159400319861	0.11332680693792739	0.1434410325306172	0.1509929817512044	0.14546000932480085	0.1564233010801189	0.130834661009093	0.10746200903592747	0.12788934638734084	0.15642397011598028	0.11240075127229335	0.13012254894365238
2	8	2	0.1255823388682092	0.10150933218768599	0.11632717882056152	0.12948293956083065	0.12070264992217389	0.12832429907163828	0.1167093079051822	0.08039949870647858	0.11573006660385747	0.14037376387130523	0.08895354150358964	0.11569261647324733
3	11	2	0.13548727393333684	0.11855147908002238	0.12091646867053678	0.14428367351964677	0.13545757694791263	0.14458932914807096	0.10767363268949702	0.10400679056927556	0.1282116106833353	0.12155628068789306	0.10211731740091728	0.12314923229527483
4	14	2	0.13683342727037348	0.13147932058532003	0.11321963277865	0.15885629099858994	0.16186797796753108	0.17003717935967	0.14363071000572603	0.10350837698929069	0.1393049393339139	0.14190304849534416	0.1195403224642797	0.14811968960052116
5	17	2	0.131578840096827	0.13507809855036837	0.12167792034968067	0.15320034415938685	0.14460287663450902	0.15783974306837215	0.11761347421238463	0.09469184487847722	0.14054441739543105	0.18360154257747185	0.10670747948057202	0.1479125613832426
6	20	2	0.12928426054505998	0.11370353851553575	0.12440474055202023	0.13913092479781053	0.13381984127181923	0.14049501004240306	0.139049999906323	0.09506228740414165	0.12481544079477827	0.19654948572766798	0.10128998511686735	0.127729067321767
7	23	2	0.1507691737481052	0.12586800287673225	0.14457292016177703	0.15403900768833156	0.1540160302868216	0.1593523962105445	0.1200146046043593	0.10325917019929824	0.14758465278484856	0.15775663243121418	0.11664159527646034	0.14936245890419242
8	26	2	0.1398928666727295	0.12563998113239033	0.1372156505592382	0.1492351429945363	0.1443350226687928	0.15543980928450152	0.1260144366561264	0.10643824060136393	0.1481424179125313	0.1751395009911232	0.11811240822588241	0.15156031943198137
9	29	2	0.13404168881572362	0.11770879002484576	0.13085650004963123	0.1347832930637612	0.13417953088292386	0.14236578247971865	0.12557133528703382	0.09116253790669242	0.13046746075529655	0.17141095943156165	0.10457480070391001	0.1430450482771969
10	32	2	0.13445471313504168	0.10889525390658687	0.13362447980219475	0.12899316005992695	0.12950356593856371	0.13030731785519287	0.1112603586366113	0.09162727489343508	0.12837274283133254	0.18185378872142738	0.1051998962074144	0.13778629298295839
11	35	2	0.12146739287204032	0.10468180863070382	0.11733558780104936	0.11662790498916624	0.11525373496246126	0.11655981297297635	0.10240431911109876	0.08213721091777718	0.1137097173635845	0.15709394242746405	0.0971288101474607	0.12118151423112866
12	38	2	0.12933015213609533	0.1125535158049418	0.12314937427018843	0.12232410767775867	0.12255466877084029	0.1341824893324895	0.10586530007509216	0.09084597793021557	0.12076234753361717	0.14681860621546922	0.10468511167511667	0.1273378251335742
13	41	2	0.13486773745435973	0.10872671609555155	0.1335421607017468	0.12933533477973638	0.12575361041853675	0.1324132731131996	0.1093681960334592	0.09063044773346535	0.1293023513774704	0.1594315632099235	0.11068480283130092	0.14374698279130751
14	44	2	0.1457822875222649	0.110164244483794	0.14875061450951238	0.14323702143552378	0.13997282951284307	0.14751842427849654	0.1148710360090819	0.09871956543024685	0.1428994257123137	0.1729183971324	0.11537914749487306	0.14843038192643895
15	47	2	0.14100191345608357	0.11640014349210093	0.14221653591145342	0.13998971625144987	0.13325352145859068	0.13693519734739676	0.1159069351557443	0.091337656191552	0.13893309591545874	0.16354606707936153	0.11048256605075536	0.15196306874335627
