Codon	Nucleotide	Frame	wt_ribo_YPD1	wt_ribo_YPD2	wt_ribo_YPD3	ncs2d_ribo_YPD1	ncs2d_ribo_YPD2	ncs2d_ribo_YPD3	elp6d_ribo_YPD1	elp6d_ribo_YPD2	elp6d_ribo_YPD3	ncs2d_elp6d_ribo_YPD1	ncs2d_elp6d_ribo_YPD2	ncs2d_elp6d_ribo_YPD3
-5	-13	2	0.10220166296089953	0.1110032077021678	0.09688882105850133	0.10395036195342848	0.09697415200634905	0.10606514124358499	0.0984091256073689	0.08245301670241542	0.09598229440034363	0.16552241609875337	0.10260538334854552	0.12022681100320447
-4	-10	2	0.07563617384390305	0.06541109060882104	0.07218941432086884	0.07118037776864496	0.0629931767666223	0.07323930557925729	0.07597717034264086	0.0511465676954693	0.07603898042623213	0.1496135241396193	0.06483989414497902	0.08755672875867695
-3	-7	2	0.10370100306636637	0.0892538570361241	0.10426006083303732	0.09993852146535194	0.09637004577986501	0.1048626524049817	0.06658686633015416	0.07298044551973061	0.10058083449903489	0.11033709981774627	0.09593756533587484	0.11325527584398071
-2	-4	2	0.10498902678112984	0.09497325149912868	0.10373886206110039	0.10478009353952132	0.09725606824537493	0.10478178327256102	0.088108938949377	0.07760596671464312	0.11003067133304766	0.12801843683104464	0.09787663454028513	0.1237315024024668
-1	-1	2	0.0696035940235851	0.06121773754187468	0.06773553390613543	0.07146725305107067	0.06847040655341086	0.07157973034001536	0.08048325582514286	0.0514699997330446	0.0703397259422158	0.1333118200333461	0.049879632569996606	0.061441857641063434
0	2	2	0.10556763118424624	0.08853648714908818	0.11240971435786862	0.10985116583963125	0.10320148035768861	0.11092783733653326	0.08424095298450204	0.08174412456526407	0.11082970844239472	0.09901261303924794	0.09261978164516868	0.11339909687332407
1	5	2	0.12486283019251924	0.1005752581624365	0.12346995842728256	0.11612270086004572	0.10296990630420305	0.11891278515076723	0.09554555554986983	0.08306443617070845	0.11071556028391656	0.1366219809317989	0.09769119341054941	0.1189929779619955
2	8	2	0.13305385600359318	0.10275997554568227	0.13842227124817327	0.12495404609287425	0.11810276727762803	0.1272036292485055	0.10040614076438685	0.07813320524164943	0.11899945521347392	0.14123033807262605	0.0922287427411608	0.12225544446973215
3	11	2	0.13361736637880217	0.10695985015705622	0.12759216689623795	0.12956170447521956	0.11274132451758224	0.12964376741806885	0.13860151744604937	0.10885481823544572	0.1281557682114	0.14915364650394422	0.1223871142966562	0.13021858777863923
4	14	2	0.08883841692022856	0.08755825548494828	0.0808196537263173	0.10065350293847451	0.08610023992963649	0.09844586254986197	0.07118748507452684	0.06177551917688223	0.09848540044697165	0.1111706280324073	0.07431754840603634	0.10268064542331226
5	17	2	0.11571584928064432	0.11856167769375539	0.10227679797358913	0.12630456665321685	0.12778356955703463	0.13414079439050625	0.09664450471911638	0.08718487171790064	0.1277073290173787	0.1753235582090781	0.09864661836157901	0.13112693112186055
6	20	2	0.12803760739570574	0.10849893464196966	0.1293926717447472	0.12980444509881056	0.12992814666105293	0.13610978196248819	0.11410952484972293	0.08231123827498517	0.1265087733533581	0.15593684163015134	0.09356714393838368	0.12730431955247073
7	23	2	0.1244251033832051	0.10892935657419121	0.12898654283154962	0.12285323633234134	0.12366557877983514	0.12966134766424728	0.09825944794274034	0.08155804037926186	0.12136395278194993	0.1501644192240217	0.09207555224268348	0.1283186362857346
8	26	2	0.1047273969640685	0.08907125379215132	0.10918775831316786	0.10643514324582351	0.10476712232799304	0.11377935326667139	0.09502168372366986	0.07563436045819096	0.10194245896088142	0.14337164331373803	0.08588746236998125	0.10576144326240465
9	29	2	0.12055600089627892	0.0958406169079994	0.12705743049386112	0.1205096859482174	0.1236605445612811	0.1284377625302299	0.10213925056534916	0.08239541921627189	0.12005124895945118	0.12908190386354323	0.09537317928885314	0.12763737877831857
10	32	2	0.10405319705087201	0.0949993376768391	0.1072248018993796	0.10833293357571669	0.1022852525808545	0.1139586717776912	0.09159091409494674	0.07291841745772988	0.10778847536294109	0.13458606431552908	0.08814903788697534	0.11613926595870844
11	35	2	0.11518252696125009	0.10110350326107204	0.11618671325060605	0.11199611025899889	0.11014366774370091	0.11590656305425906	0.10248981141145291	0.08433158086586648	0.11418077223771762	0.14914406571986769	0.09863452437485712	0.12322434403583489
12	38	2	0.0999023393763413	0.08213885206561325	0.10488956064849352	0.09814665431666211	0.09490508818064124	0.1007875513408262	0.09397787895718121	0.07025564136755515	0.10009978154544838	0.1363537189776551	0.08271077519103051	0.10251411581038836
13	41	2	0.09222451051411848	0.08348229021769871	0.08753431842451719	0.08946978038975512	0.08498767762919507	0.09459930468602579	0.08489480804577419	0.06696815408151581	0.09298998196023776	0.11729753944936983	0.08315019004192599	0.10084125015328906
14	44	2	0.09789986500729497	0.08026064727046466	0.10170144867989256	0.09886604925566812	0.09416002383464427	0.09881856376884424	0.09224476915621888	0.06972397226469165	0.10243166535435923	0.13537647900184557	0.08475465894703053	0.10880439346219611
15	47	2	0.1122542855472175	0.09647972826190414	0.11122517169437568	0.10931272300184759	0.10278364021770382	0.11315701255195568	0.08961359336748519	0.07366718477759598	0.11213425882500218	0.12592982590235374	0.0927608781569241	0.12326976120299596
