Codon	Nucleotide	Frame	wt_ribo_YPD1	wt_ribo_YPD2	wt_ribo_YPD3	ncs2d_ribo_YPD1	ncs2d_ribo_YPD2	ncs2d_ribo_YPD3	elp6d_ribo_YPD1	elp6d_ribo_YPD2	elp6d_ribo_YPD3	ncs2d_elp6d_ribo_YPD1	ncs2d_elp6d_ribo_YPD2	ncs2d_elp6d_ribo_YPD3
-1	-3	0	0.2616073313532101	0.2541052426308711	0.25304798491515024	0.24553884803716391	0.2501236847585221	0.24383027970008675	0.21791315115318874	0.22234604228109944	0.2678507034000936	0.21441509475113527	0.2386615232455661	0.2754061201745462
0	0	0	0.3784481921561027	0.3875340282088691	0.37759028739105577	0.3945413117973315	0.37683418957055165	0.380901324087814	0.3709050464838365	0.3905082834625474	0.3790212357584413	0.27181858832612743	0.3252968199578102	0.30509172315754296
1	3	0	0.23792263240893913	0.2212475716399497	0.2242074828098284	0.23002138901934627	0.22503385314133817	0.2290310691722141	0.2997941732439779	0.23646363437253518	0.20951753881298102	0.29028555313417315	0.23794239868154987	0.20697462079811696
2	6	0	0.23875848235721828	0.23487018442375326	0.23303752468163996	0.2477745160288867	0.2407458460557058	0.23498714096020298	0.2610956553358786	0.24110916681287942	0.21093867415122816	0.2242584892743925	0.2106705602538203	0.19288426688222915
3	9	0	0.23712788983516547	0.23012802325911763	0.24184913222804064	0.24300268703580102	0.22373137554372477	0.22757556609862198	0.22042332528776817	0.2074200068818635	0.20755237510306115	0.1867635709710908	0.1900410174173855	0.18696776128770135
4	12	0	0.2203286761205711	0.1938957806529125	0.19785561463497542	0.23805056223693127	0.22712467244277013	0.2292848246422812	0.2399361746501611	0.2249644332929298	0.21221547543168456	0.16984258661500792	0.1948772673479068	0.17657780024365247
5	15	0	0.26175805839306376	0.21267793582745265	0.2455728659610384	0.2859070789522224	0.29479866635666085	0.29212521227680976	0.3288489024897399	0.2851934597240422	0.2555267953887319	0.20833554293160203	0.25939536659128565	0.2167358242789843
6	18	0	0.3009676424422578	0.2681363561891564	0.3030787440802787	0.3341902957412026	0.31953888556606436	0.3335687471617225	0.27958405328864616	0.2940079050426693	0.30230213273275647	0.17498933166394753	0.27432131841998875	0.27410737504404004
7	21	0	0.2559276624423624	0.2386887786199955	0.2487804385825315	0.2604072421541588	0.26563002331537183	0.25437788914457177	0.24341180037496338	0.23531130100096925	0.23830663203231547	0.236645902262905	0.23256268820264994	0.22573427268320523
8	24	0	0.26651966260662135	0.25328824108190756	0.2673161527831714	0.27499918270228474	0.2851946078605749	0.27285894790794557	0.27831823898146507	0.25606536800718244	0.26044525597344653	0.256750171262692	0.24155997950358565	0.23567070368168055
9	27	0	0.2685544776446452	0.2335736384873548	0.27665313860378216	0.276976426705717	0.2828501481848708	0.2760284973642548	0.25807057368651365	0.2445480674505368	0.26866119464768773	0.23446065563249333	0.23678411407843983	0.23456780107085395
10	30	0	0.2460139339574448	0.23717022139311777	0.2474531671529481	0.2489524486266761	0.24897887550167247	0.24803400239289558	0.27422043334296364	0.2545631114128374	0.2367966757354279	0.2404880224578675	0.259691799617674	0.22839360795043204
11	33	0	0.25467388751994363	0.24603291210904737	0.25841237360971636	0.2524081182375379	0.2556352215400019	0.2475983090386295	0.24949950901331305	0.24392061891313968	0.25633728663632593	0.24625446431244627	0.24508423881731403	0.24581328470087116
12	36	0	0.2591134839665412	0.2456599331410423	0.2533705856098406	0.2447635760722923	0.24006033153064615	0.23717039557059116	0.2331029228393616	0.21549840680085175	0.24714431741703974	0.24854408093117605	0.23221136017137484	0.2528120779041541
13	39	0	0.2204519982440877	0.20552917227402248	0.21852971058327733	0.21080185612276195	0.20624390000945259	0.21196721076996955	0.23255583360490195	0.21521484832722032	0.21304817191893874	0.2550280664554422	0.22390574593201193	0.20650047575047184
14	42	0	0.2562222652929854	0.24806653552983687	0.25169306199745056	0.247185549729992	0.23360278470458404	0.24297325650872822	0.25230468224490493	0.24624941829232525	0.24696667549975887	0.23360612635313832	0.2493440911965246	0.24794693741527407
15	45	0	0.24473960534777328	0.24570433539913816	0.24442072062285833	0.23502760255995128	0.2362008847545602	0.2358298006343879	0.2346047364241527	0.2320111630206208	0.2432361952368602	0.2496399658085168	0.23662491856426823	0.23076433318865747
