name	aa_num	SRR1944912	SRR1944913	SRR1944914	SRR1944915	SRR1944916	SRR1944917
NM_001178167.1	512	513.6842105263158	515.0	526.5860465116278	501.6137339055794	506.5592841163311	531.4237288135594
NM_001178168.1	754	748.5265151515152	747.4124396135265	746.3947990543735	742.6088521050738	745.5517682147423	737.4489795918367
NM_001178169.1	1430	1471.0925925925926	1444.2585034013605	1468.955223880597	1472.952380952381	1457.3138686131385	1406.0000000000002
NM_001178170.2	301	299.0497512437811	301.8734693877551	299.37054631828977	292.8587786259542	296.8909574468085	298.13947368421054
NM_001178171.2	1350	1335.9512195121952	1334.392405063291	1333.534090909091	1333.1869918699185	1338.4157303370787	1333.892857142857
NM_001178174.1	1466	1490.0666666666666	1475.2130518234164	1467.935251798561	1453.1782945736434	1462.642126789366	1472.0416666666667
NM_001178175.1	112	100.3312101910828	95.4962962962963	107.35999999999999	96.95438596491228	95.02661596958174	96.0
NM_001178176.1	755	752.0865384615385	736.8951612903227	739.9146341463414	748.9386503067484	741.013698630137	731.0
NM_001178177.1	374	366.50943396226415	368.5840707964602	390.38461538461536	369.26605504587155	374.7787610619469	366.15384615384613
NM_001178178.1	168	169.17482517482517	164.33898305084745	184.88888888888889	168.45283018867923	165.6	164.34782608695653
NM_001178179.1	284	348.6363636363636	273.0	268.38709677419354	263.6111111111111	286.53061224489795	269.2857142857143
NM_001178180.1	997	996.8444972523392	993.6314053480975	993.2229570146434	991.8033443476519	993.7293836026332	991.9873365165041
NM_001178181.1	364	354.20444444444445	355.0951374207188	353.240611961057	350.0691016781836	351.95173137460654	349.0959409594096
NM_001178183.1	495	504.72457146270085	504.1323804720425	503.8506728819782	500.53115794021755	504.1460765569703	495.4804254762916
NM_001178184.1	264	262.95652173913044	261.36986301369865	260.0	274.6820809248555	262.25165562913907	259.2
NM_001178185.1	575	570.1319444444445	581.9234693877551	605.4945054945055	584.1428571428571	566.3055555555555	567.2058823529411
NM_001178186.1	849	842.6943699731903	849.9495967741935	867.127659574468	840.122199592668	851.6129032258065	861.7408906882591
NM_001178187.1	410	402.16547497446373	405.47855340622374	402.32628398791536	398.8866459627329	400.97133220910627	400.2023653088042
NM_001178188.1	780	759.9477806788511	762.2222222222222	762.0967741935484	759.1698113207548	761.8153846153846	766.3917525773195
NM_001178189.1	165	165.86451612903227	168.268221574344	162.79843444227006	164.19871794871793	167.66976744186047	161.14285714285717
NM_001178191.1	113	106.30555555555556	112.62345679012346	108.0	103.05263157894737	108.58000000000001	102.39784946236558
NM_001178192.2	617	640.1704545454545	648.1627906976745	614.9629629629629	609.3211009174312	611.1530612244899	693.6981132075472
NM_001178193.1	657	645.66	669.6198347107437	641.7916666666667	650.9574468085107	650.9574468085107	653.0952380952381
NM_001178194.1	241	233.74382716049382	233.65462753950337	234.25104602510459	229.10729613733906	229.73474178403757	232.76495726495727
NM_001178195.2	1042	1039.5449735449736	1029.7011494252874	1056.175	1041.4697406340058	1028.046052631579	1048.162962962963
NM_001178196.2	778	792.1605584642233	785.286307053942	780.4561403508771	777.9861687413555	783.7788309636651	781.2764857881136
NM_001178199.2	875	907.7333333333333	888.3245614035087	877.1846153846155	870.0522388059702	864.5079365079365	867.3653846153846
NM_001178200.1	497	509.1068702290076	509.13194444444446	518.5903614457832	489.125	504.5333333333333	496.358024691358
NM_001178201.2	207	194.61027190332325	195.2	196.7654867256637	190.64373464373463	194.40650406504068	192.6315789473684
NM_001178202.2	377	385.09090909090907	368.8241379310345	374.5089605734767	363.2868098159509	367.2866779089376	384.3058103975535
NM_001178203.1	412	395.6078431372549	411.5151515151515	424.9523809523809	392.67469879518075	418.7936507936507	410.49275362318843
NM_001178209.1	534	531.7310252996006	529.5918367346939	543.5036496350365	530.7135016465422	528.1147540983607	524.468085106383
NM_001178210.1	421	414.77611940298505	414.47798742138366	424.37931034482756	401.81212121212116	412.4675324675325	413.77464788732397
NM_001178211.1	616	608.6760563380282	606.8	616.6256239600666	601.6	607.6613756613756	608.8013355592655
NM_001178212.1	270	263.22	271.05555555555554	272.09090909090907	277.88888888888886	279.1685393258427	246.0
NM_001178215.2	704	705.2475247524752	692.781954887218	702.6666666666666	690.9854604200324	695.2808988764044	693.0769230769231
NM_001178216.1	301	298.95596477181743	296.88415067519543	303.0828625235405	291.43003064351376	290.10725552050474	303.62077922077924
NM_001178217.1	430	479.81818181818187	437.9	412.05970149253733	443.7	437.01388888888886	438.6666666666667
NM_001178218.2	969	973.2089552238807	973.6363636363636	945.0	960.8823529411766	968.3333333333333	960.75
NM_001178221.1	230	222.57471264367817	236.45217391304348	218.96503496503496	215.24897959183676	230.1826086956522	217.81967213114754
NM_001178222.1	229	223.63636363636363	248.39416058394158	227.16216216216216	220.99290780141848	228.76811594202897	230.1754385964912
NM_001178224.1	293	288.7794117647059	290.0980392156863	268.99999999999994	317.0357142857143	291.41666666666663	273.89090909090913
NM_001178225.1	229	221.49425287356323	220.3271028037383	235.75	215.67708333333331	252.30769230769232	228.8372093023256
NM_001178227.1	1183	1188.0658307210033	1187.2682926829268	1195.7936507936506	1199.3449367088608	1191.9053627760254	1170.8871794871793
NM_001178239.1	462	460.9787745294353	461.3904265711495	461.1867364746946	453.5687203791469	463.1205882352941	449.60264900662247
NM_001178241.1	99	93.98496240601503	92.02453987730061	92.97945205479452	89.3719806763285	90.57904411764706	90.80357142857143
NM_001178242.1	126	115.04151624548737	114.14169847328243	116.37906647807638	112.43614637789395	114.62459016393443	116.54754098360655
NM_001178243.1	127	119.88765326489877	118.4068506653524	124.73254086181278	117.71774952919021	123.08192896033187	124.96282121377801
NM_001178244.1	2488	2555.9735099337745	2565.903345724907	2541.5472081218277	2582.9517241379313	2564.628474191719	2519.3142857142857
NM_001178245.1	971	1025.9166666666667	985.2626262626262	980.8214285714286	954.8916666666668	969.547619047619	986.4583333333334
NM_001178246.1	175	176.01775147928996	182.69135802469134	183.18032786885246	169.0622009569378	169.03982300884954	171.3269230769231
NM_001178247.1	1239	1245.3856991898556	1244.2849491162294	1249.1917539267017	1234.2108183079056	1242.3668215945656	1243.1524390243903
NM_001178248.2	835	838.3986486486486	850.1271929824562	842.9291338582676	853.4978165938865	855.8066298342542	855.6422018348624
NM_001178249.1	671	674.3655589123866	684.2993348115299	662.5279999999999	661.593984962406	670.9629629629629	673.485380116959
NM_001178250.1	275	273.24050632911394	266.6875	265.2075471698113	266.8288288288288	257.0725806451613	262.4090909090909
NM_001178251.1	754	750.1101928374655	754.9040511727079	740.0	746.3258785942492	750.1379310344828	733.9247311827957
NM_001178254.2	889	865.0000000000001	884.2222222222222	885.1162790697674	872.8636363636364	903.021978021978	864.9999999999999
NM_001178255.1	521	519.0344827586207	523.968992248062	528.8589743589744	532.9531914893618	524.7653631284916	526.2352941176471
NM_001178256.1	348	332.7174887892377	336.375	343.6363636363636	346.78125	335.95571955719555	341.56626506024094
NM_001178257.1	1574	1577.903600464576	1590.7894736842104	1584.5982142857144	1568.2435491172478	1575.159862272504	1591.0696761530912
NM_001178258.1	128	113.90476190476191	122.4070796460177	122.19999999999999	116.71942446043165	117.12621359223301	110.2089552238806
NM_001178260.1	569	555.7920792079208	556.1986301369863	557.7485380116959	576.4888888888888	568.1367924528302	572.2499999999999
NM_001178261.1	139	140.0909090909091	149.22619047619048	135.125	133.25396825396828	138.0	135.70000000000002
NM_001178262.1	1128	1115.5775280898877	1108.9813874788495	1111.675550405562	1110.6058339566193	1110.9066410009625	1112.5884016973125
NM_001178263.1	863	851.6801007556675	864.9625407166124	855.6688741721855	855.0504347826087	861.4732142857142	857.9248120300753
NM_001178264.1	679	691.7618350414837	697.6189507930053	687.0405310971349	684.8974036850922	685.6161473087818	688.4557063048683
NM_001178265.1	140	117.78461538461539	131.06493506493504	128.21052631578948	136.96385542168673	129.31147540983608	118.89999999999999
NM_001178266.1	90	70.99601593625498	77.0	74.75138121546962	73.95535714285714	72.73469387755102	72.36842105263159
NM_001178267.1	184	170.8171491388787	171.25506072874495	172.80403276622556	169.5888157894737	169.03351773511227	172.0471409864688
NM_001178268.1	101	99.97237569060773	103.45176470588235	92.94140625	95.34055118110237	97.57107843137256	93.8122270742358
NM_001178270.1	313	304.4556776556776	305.32813804620093	306.4136732329085	303.96394870554076	303.36260846699975	306.0
NM_001178271.1	333	313.9047619047619	312.59302325581393	309.0	330.1643835616439	324.45000000000005	333.39473684210526
NM_001178272.1	376	371.2312195121951	375.3021806853582	371.955905511811	377.55109837631323	369.40224719101127	373.27095516569204
NM_001178273.1	340	334.8440366972477	331.5774647887324	327.0232558139535	342.3333333333333	339.7991631799163	332.5228758169934
NM_001178274.1	1508	1500.0143884892088	1499.9142091152812	1492.4318181818182	1491.2567237163814	1492.8071216617213	1491.7696335078535
NM_001178275.1	700	700.6458333333333	699.1111111111111	704.1666666666667	702.8355387523629	686.3093681917212	685.2181818181818
NM_001178276.1	252	246.7764705882353	248.05555555555554	252.50814332247555	251.15625	249.34165366614664	245.4867256637168
NM_001178277.1	1020	1029.8775510204082	1028.2235294117647	1024.3222748815167	1010.8287841191068	1018.1333333333333	1025.88
NM_001178278.1	227	216.76271186440678	222.46575342465755	219.06474820143882	223.43624161073825	228.6857142857143	220.5
NM_001178279.1	574	573.1741573033707	570.6636670416198	583.8298894762133	565.4909560723514	573.5692134197914	574.9021799888205
NM_001178280.1	214	213.2730923694779	212.9145728643216	212.43055555555554	214.43840579710144	219.91349480968856	207.11180124223603
NM_001178281.1	236	222.29895366218238	221.00777977259128	222.9790382244143	219.94113712374582	221.7895533686601	223.38842975206612
NM_001178282.1	634	631.0	629.3037974683543	619.8918918918919	641.7594254937163	640.0223713646532	620.1328903654485
NM_001178285.1	452	447.2950819672131	444.4453201970443	446.48812095032395	448.18015482054886	444.06606606606607	445.02272727272725
NM_001178286.1	436	437.981981981982	426.4561403508772	442.51851851851853	438.51485148514854	427.58918918918914	434.1505376344086
NM_001178287.1	1376	1370.0066592674807	1374.9555035128806	1380.4444444444443	1366.6030603060308	1369.2254814814817	1369.2448979591836
NM_001178290.1	287	270.6758832565284	271.59864712514093	271.62295081967216	275.4112359550562	272.1706102117061	279.00264550264546
NM_001178291.1	663	667.7439446366782	660.8797190517998	679.3193116634799	656.860248447205	663.474604496253	671.991847826087
NM_001178292.1	826	828.2950819672133	813.4571428571429	819.4347826086956	859.9759036144579	857.310344827586	865.3157894736842
NM_001178294.1	520	510.3352601156069	511.0654205607476	521.7358490566038	515.9540229885057	512.5835866261398	505.1428571428571
NM_001178295.1	413	393.1382978723404	396.5533980582524	391.83941605839414	398.15294117647056	395.82456140350877	392.5363636363636
NM_001178296.2	463	467.46952010376134	465.0114345114346	478.83518518518514	472.8919164396004	474.94432314410477	466.9132947976878
NM_001178297.2	203	199.85436893203882	202.09677419354836	213.9609375	197.09386281588448	204.26209677419354	201.2015503875969
NM_001178298.1	418	407.65346534653463	407.69867549668874	414.7929634641407	405.431334622824	402.10917225950783	402.3166226912929
NM_001178299.1	188	169.75438596491227	166.6031746031746	164.0	165.56190476190477	164.0	164.0
NM_001178300.1	682	696.7058823529412	693.0	693.25	698.0521739130435	695.9615384615386	714.7241379310345
NM_001178301.1	691	676.1120218579234	677.672	678.7017543859649	681.2743190661478	687.4023529411766	669.8382978723404
NM_001178303.1	1106	1082.0	1098.3115577889448	1082.0	1087.5204081632655	1101.6727272727273	1082.0000000000002
NM_001178304.1	256	250.5071225071225	242.96517412935322	247.69082125603862	250.9151414309484	253.97894736842105	251.46853146853147
NM_001178306.1	1143	1188.2164948453608	1169.2921348314605	1138.9821428571427	1137.1951219512196	1137.8067226890757	1154.5238095238096
NM_001178307.2	742	736.4102564102564	755.5261324041811	745.0943396226415	752.4639999999999	747.9166666666666	735.0952380952381
NM_001178308.2	321	319.88909774436087	322.5272727272727	313.05405405405406	322.1625	317.2393026941363	322.6339285714286
NM_001178309.1	424	421.3903743315508	418.957345971564	413.86138613861385	416.8618266978923	411.2676056338028	421.15384615384613
NM_001178312.1	195	183.33568959130756	182.45929275241107	186.64359393495292	184.800448011947	184.0797850219137	187.3102086858432
NM_001178314.1	350	330.86567164179104	354.65934065934067	333.40909090909093	333.9512195121951	349.566265060241	326.0
NM_001178316.1	1067	1066.5534935718276	1065.335496430889	1063.816176470588	1070.4203089056853	1073.6529772161593	1063.330384930385
NM_001178318.1	112	95.03999999999999	101.89473684210526	115.07692307692308	115.27999999999999	101.78313253012047	102.66666666666666
NM_001178319.1	1497	1491.4381084840054	1493.1550741163053	1504.2738853503183	1503.1197663096398	1496.0671140939598	1508.141153081511
NM_001178320.2	536	541.2571428571429	512.0	530.9629629629629	527.7538461538462	512.0	527.5151515151515
NM_001178321.1	363	354.03629032258067	355.77031802120143	358.81168831168833	362.8359375	357.061475409836	348.48251748251744
NM_001178322.1	453	457.3636363636364	442.7402135231316	434.5354838709678	442.9386281588448	453.9211618257262	454.5357142857143
NM_001178324.2	753	742.1351351351351	740.4803149606299	729.0	748.0173913043478	740.9508196721312	729.0000000000001
NM_001178325.1	975	969.0284360189573	971.901098901099	965.409090909091	959.2409012131716	978.5386100386099	966.2771084337351
NM_001178326.1	461	471.96	456.86363636363643	457.80952380952385	463.67136150234745	453.3582887700535	469.9811320754717
NM_001178327.1	132	121.39285714285715	122.35828102366007	127.0376369699857	122.42153413089375	124.00776020952566	124.61538461538461
NM_001178328.2	2782	2758.0	2808.145454545455	2815.4583333333335	2758.0000000000005	2830.5789473684213	2758.0
NM_001178329.1	454	440.75	442.7407407407407	440.2380952380953	447.08609271523176	451.19718309859155	452.05128205128204
NM_001178330.1	172	161.1139240506329	167.0409356725146	163.25773195876292	159.68421052631578	164.14545454545456	161.73195876288662
NM_001178331.2	416	408.45432098765434	407.6902887139107	411.0623441396508	412.5007923930269	413.4427350427351	411.1360946745562
NM_001178332.1	125	112.28282766990291	112.40219662730233	114.01987402258905	109.60034963063215	111.09834724267715	112.11234854974911
NM_001178333.1	215	214.353711790393	214.19285714285715	214.11464968152865	201.73668639053255	204.68941979522185	203.14450867052025
NM_001178337.2	749	745.863309352518	744.078947368421	742.6829268292684	754.591836734694	778.5234899328858	732.3979591836736
NM_001178338.1	455	438.18333333333334	446.21176470588233	454.2076923076923	435.7536764705883	443.9624060150376	463.90076335877865
NM_001178339.2	540	532.9560283687944	536.231654676259	540.632098765432	533.1845184518452	536.5486725663717	527.487591240876
NM_001178341.1	1112	1103.5428571428572	1106.6514285714286	1102.8027210884354	1093.3728395061728	1120.094395280236	1109.3333333333333
NM_001178342.1	210	200.30769230769232	200.5691906005222	200.3076923076923	198.0589390962672	194.73581213307241	202.5
NM_001178343.1	481	459.38020833333337	468.20098039215685	469.6944444444444	457.0	464.8342857142857	481.8369565217391
NM_001178344.1	1033	1081.9397590361446	1071.165876777251	1017.2032520325204	1030.1974789915967	1037.5566037735848	1049.36
NM_001178345.2	1146	1142.944	1140.2934782608695	1167.043795620438	1140.3333333333335	1140.0644007155636	1130.4360902255637
NM_001178346.2	1005	1006.1538461538462	994.2567567567569	1011.978947368421	1000.8181818181818	1009.8529411764705	1004.3571428571429
NM_001178347.1	191	175.90666666666667	180.0695652173913	188.20634920634922	183.58156028368793	184.68235294117645	194.83333333333334
NM_001178349.1	775	787.813725490196	779.12734082397	772.6115107913669	776.4969135802469	792.8773234200743	779.1625
NM_001178350.1	281	288.2869565217391	283.6830601092896	266.1785714285714	287.49152542372883	275.12179487179486	276.037037037037
NM_001178351.1	468	465.36898395721926	478.15384615384613	465.312	463.38864628820966	486.5106382978724	466.38655462184875
NM_001178352.2	428	446.88268156424584	442.6602870813397	444.4	436.2521008403362	432.45070422535207	415.65384615384613
NM_001178353.1	208	188.08888888888887	189.25714285714287	201.25	193.0864197530864	184.0	193.94594594594594
NM_001178354.1	492	501.0352941176471	500.8421052631579	502.9253731343284	509.6	498.4390243902439	487.23287671232873
NM_001178355.2	731	726.7762237762238	722.3695652173914	707.0	707.0	715.4166666666667	734.9078947368421
NM_001178356.1	543	519.0	558.9230769230769	519.0	519.0	540.0405405405406	556.0714285714286
NM_001178357.1	98	86.29417989417989	85.4942569358544	88.60418963616317	87.27014531043594	88.04153172032768	92.71503006012024
NM_001178358.1	131	114.67926848009836	114.21050573514077	115.2498710675606	114.56518583042973	113.8631150015092	115.58582202111614
NM_001178359.1	282	272.7222665602554	274.2947368421053	277.9940984624942	274.52868125369605	273.7525558500568	276.391652754591
NM_001178362.1	198	190.83870967741936	199.91489361702128	207.0	196.95092024539878	204.5934065934066	201.98601398601397
NM_001178363.1	592	598.1520803443328	598.0561555075594	597.6450939457202	595.7223427331887	597.2628797886393	598.0117416829745
NM_001178364.1	123	110.08961303462323	110.00000000000001	109.53191489361701	109.93604651162791	110.83333333333333	105.1875
NM_001178365.1	913	919.5593749999999	919.7757671125098	916.9001426533524	919.7825484764544	906.3887530562348	909.9902777777778
NM_001178369.1	628	615.0825688073394	614.8502994011975	612.6285714285714	620.9345794392524	628.6530612244898	631.4545454545454
NM_001178370.1	172	159.77272727272725	156.22222222222223	170.5762711864407	166.25974025974025	170.38655462184875	170.76923076923077
NM_001178371.1	1160	1181.6920943134537	1177.9328859060404	1184.6509635974305	1163.8204081632655	1178.8203991130822	1196.7216035634744
NM_001178372.1	296	300.936170212766	296.2376237623762	280.7741935483871	300.0412371134021	294.05405405405406	278.1818181818182
NM_001178373.1	389	385.75668116842763	384.57413249211356	385.7060412573674	384.6369450714823	384.97334081661285	382.8187483770449
NM_001178374.1	375	374.78439425051334	372.7754800590842	395.46000000000004	367.3436807095344	368.43821656050955	381.7577319587629
NM_001178376.1	520	505.49282296650716	515.5275590551181	535.1578947368421	517.4615384615385	505.5845410628019	533.8625954198474
NM_001178377.1	452	453.5406871609403	448.6906077348066	445.9329608938547	443.85185185185185	449.25342465753425	446.03370786516854
NM_001178378.1	547	559.2475247524752	565.9328358208955	539.6031746031747	540.5307262569833	544.2848837209301	544.3469387755102
NM_001178379.1	357	350.9382425020422	350.437544343713	353.9140857846313	349.42000633420224	350.4382282015484	354.0467668252249
NM_001178382.1	343	330.53491271820445	339.0	329.0425925925926	336.42111650485435	341.0447154471545	343.0625
NM_001178383.1	223	225.3813420621931	217.46391752577318	223.87499999999997	215.60462130937097	216.77809798270894	218.61971830985917
NM_001178384.1	405	416.94339622641513	411.4419475655431	421.64000000000004	410.9818401937046	420.9883381924198	417.47046843177185
NM_001178385.1	290	281.6470588235294	273.35483870967744	287.6511627906977	282.26200873362444	279.3	292.36036036036035
NM_001178386.1	958	962.7090163934428	964.4234527687296	962.6405451448042	961.1228592702904	959.4365957446809	967.3571428571428
NM_001178387.1	306	304.47826086956525	303.9229235880399	304.14866760168303	294.7917525773196	299.614899713467	297.37546468401484
NM_001178389.1	664	726.2533692722371	677.3634651600753	685.1764705882352	684.9122807017544	673.6842105263157	675.068493150685
NM_001178390.1	392	403.71308016877634	396.21333333333337	385.42011834319527	408.27169811320755	425.8285714285714	417.6507936507936
NM_001178391.2	684	660.0	683.5714285714286	660.0	680.0	670.6451612903227	660.0
NM_001178392.2	567	623.4444444444445	586.7903225806451	543.0	574.3269230769231	601.1785714285714	562.3928571428571
NM_001178394.1	329	329.8255813953488	333.13988095238096	346.59090909090907	334.3269230769231	320.7121212121212	334.57575757575756
NM_001178395.1	170	162.84615384615387	162.84615384615387	160.2439024390244	158.33802816901408	159.27272727272725	150.2941176470588
NM_001178396.1	151	133.42161475838375	134.10083232733973	135.4558050032072	134.33096758930682	136.6427607020888	136.35242548217417
NM_001178397.1	805	787.6397449521786	789.383980181668	796.7777777777777	790.5975422427036	798.8854961832062	792.0388692579505
NM_001178400.1	205	193.3193717277487	206.91409691629957	198.02787456445992	199.24251968503935	201.68571428571428	200.26774193548385
NM_001178401.1	353	349.30864197530866	351.30508474576277	348.27196652719664	347.1338582677165	354.0807174887892	355.20353982300884
NM_001178402.1	339	516.5594855305466	505.7412060301508	375.4109589041096	617.950819672131	805.3301886792452	356.7469879518072
NM_001178403.1	894	897.3584905660377	901.7518248175184	882.8888888888889	897.7659574468086	898.9999999999999	870.0
NM_001178404.1	496	494.0560747663552	507.2578313253012	497.39910313901345	492.7472527472528	494.3696682464455	481.83333333333337
NM_001178405.1	361	359.46666666666664	351.9475806451613	351.65217391304344	357.13944223107575	348.57081545064375	349.03571428571433
NM_001178406.1	776	783.3333333333334	768.0213049267643	773.1020408163265	777.035758323058	766.6113989637305	780.4444444444445
NM_001178407.1	1103	1082.6638370118847	1093.1148255813953	1110.9919137466306	1089.0320247933885	1086.7403156384503	1102.9246119733925
NM_001178408.1	615	651.048128342246	624.096	637.9047619047619	627.9375	673.8841463414635	664.875
NM_001178409.3	305	293.36070381231673	290.90931989924434	301.76354679802955	301.0203562340967	300.90735694822894	296.524861878453
NM_001178410.1	175	165.43382352941174	160.4375	163.3265306122449	166.09999999999997	158.45679012345678	166.40816326530611
NM_001178413.3	359	398.95454545454544	388.2954545454545	393.06666666666666	358.10344827586204	375.52419354838713	354.4202898550725
NM_001178414.1	215	201.23214285714286	208.55135135135137	206.1931818181818	203.22400000000002	214.25217391304346	213.03846153846152
NM_001178415.1	205	195.0689084895259	195.0558583106267	198.2442693409742	193.67224287484513	194.75643327348894	197.78337330135892
NM_001178416.4	604	615.590020229265	602.391713747646	600.9849246231156	603.1067251461989	607.5729774812343	608.258785942492
NM_001178418.1	232	227.25925925925924	225.57746478873239	218.14634146341464	221.86666666666667	216.52459016393442	229.51724137931035
NM_001178419.3	206	192.59259259259258	192.95652173913044	211.22627737226279	192.41566265060243	186.3186440677966	199.86503067484662
NM_001178420.1	209	207.32758620689654	218.63636363636365	209.1304347826087	203.8135593220339	208.27814569536426	205.234375
NM_001178421.4	953	938.0369649805448	937.1850220264319	939.5568181818181	932.3863912515187	932.8601108033241	933.351288056206
NM_001178422.2	971	994.41773962804	987.9397042093287	978.5666666666666	994.1638269986894	993.0250368188513	990.4154727793696
NM_001178425.3	157	155.89344262295083	146.0392156862745	152.2111111111111	148.44949494949495	162.4070351758794	146.1358024691358
NM_001178426.2	424	419.52141057934506	419.9643856525057	426.9694819020582	417.3349130136559	417.8699641005186	423.48534919585813
NM_001178427.1	959	951.7396937573616	953.985725774025	955.7937116564418	951.5180772391127	950.71841344891	951.390134529148
NM_001178428.3	753	762.9579263711495	752.7006726457399	749.0715859030837	754.6608	756.2441229656418	747.8018757327081
NM_001178429.1	1327	1347.9310344827586	1375.166153846154	1435.6407185628743	1386.7403598971723	1400.3019480519479	1399.2443181818182
NM_001178430.1	143	134.72573656845753	136.0	136.78865979381445	136.30991264717053	138.37209302325581	135.87130075705437
NM_001178431.3	481	472.18272425249165	470.6826347305389	463.7871287128713	468.31188118811883	462.0497237569061	464.6166666666667
NM_001178432.1	970	950.4965265082266	953.6748798076924	959.6688741721855	950.9467856044294	954.429702970297	962.075816993464
NM_001178433.3	302	299.62222222222226	308.3272727272727	289.5833333333333	288.392523364486	302.17391304347825	297.85714285714283
NM_001178434.1	941	942.1923076923076	937.4517634854772	947.1644736842105	936.6830808080808	935.4189383070302	947.694560669456
NM_001178435.3	349	346.97508896797154	356.5714285714286	356.3451776649746	350.4518072289157	361.8333333333333	348.06451612903226
NM_001178436.1	253	258.9679012345679	266.47715196599364	262.73236514522824	264.8198489751888	259.46781115879827	261.0340264650284
NM_001178438.4	117	98.58	99.15441176470587	101.85714285714286	99.71666666666665	98.75257731958763	105.91666666666667
NM_001178439.1	104	94.86725663716814	104.34782608695653	88.27586206896552	98.62068965517241	97.61467889908256	98.36065573770493
NM_001178440.1	462	459.3081081081081	463.9042889390519	468.4214680347277	458.80857009781084	466.0414788097385	462.2126151665485
NM_001178441.3	462	461.2387543252595	451.73954372623575	451.75916230366494	440.8318965517241	444.7644787644788	438.0
NM_001178442.2	748	743.6265060240963	786.7353629976582	779.1619047619048	743.8985200845666	765.8115501519758	741.6585365853657
NM_001178443.1	425	413.0601503759399	416.8029556650246	435.49462365591404	411.4155844155844	407.07575757575756	433.7346938775511
NM_001178444.3	225	249.15625	250.2873563218391	240.88715953307394	239.66787658802178	248.70989010989013	232.8929889298893
NM_001178445.2	1449	1436.3095238095239	1500.0	1451.1467889908256	1441.9642857142858	1456.9029850746267	1425.0
NM_001178446.1	686	694.2926829268293	714.96	703.375	680.6478873239437	672.5079365079365	729.8974358974359
NM_001178449.3	285	268.29264705882355	275.5175332527207	274.9465648854962	278.2210796915167	273.8571428571429	273.3696682464455
NM_001178450.1	748	734.3799283154123	736.575682382134	742.1909547738694	733.7837837837839	731.115479115479	737.7904761904763
NM_001178451.1	530	528.4888888888888	535.0804597701149	510.6000000000001	545.3009708737865	535.6063829787233	521.0297029702971
NM_001178452.3	324	309.8130841121495	328.5171102661597	331.5789473684211	312.34567901234567	318.22429906542055	307.7586206896552
NM_001178453.1	357	337.0609756097561	333.0	338.12307692307695	358.1848739495798	344.1	349.11290322580646
NM_001178454.1	183	180.35003825554708	173.77476923076924	174.7301854974705	175.35040745052387	177.12872905598692	176.71352785145888
NM_001178456.2	942	927.5625	942.7439353099732	948.1973684210527	927.1116625310174	929.1951219512194	933.3854748603351
NM_001178457.1	142	136.31148459383755	133.3616200578592	129.47686496694993	129.21085797382455	135.77997914494267	132.46011560693643
NM_001178458.3	444	425.50218340611355	441.81818181818187	437.39644970414196	446.87999999999994	439.34210526315786	442.6347305389222
NM_001178459.1	226	217.9973154362416	218.6906779661017	224.23853211009174	212.03853955375254	217.91657010428736	226.11940298507466
